#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2022 02 20 06 00 00 1 5090.271
2022 02 20 05 45 00 1 5090.344
2022 02 20 05 30 00 1 5090.412
2022 02 20 05 15 00 1 5090.472
2022 02 20 05 00 00 1 5090.524
2022 02 20 04 45 00 1 5090.569
2022 02 20 04 30 00 1 5090.603
2022 02 20 04 15 00 1 5090.627
2022 02 20 04 00 00 1 5090.640
2022 02 20 03 45 00 1 5090.646
2022 02 20 03 30 00 1 5090.639
2022 02 20 03 15 00 1 5090.619
2022 02 20 03 00 00 1 5090.590
2022 02 20 02 45 00 1 5090.550
2022 02 20 02 30 00 1 5090.501
2022 02 20 02 15 00 1 5090.441
2022 02 20 02 00 00 1 5090.377
2022 02 20 01 45 00 1 5090.302
2022 02 20 01 30 00 1 5090.218
2022 02 20 01 15 00 1 5090.134
2022 02 20 01 00 00 1 5090.043
2022 02 20 00 45 00 1 5089.950
2022 02 20 00 30 00 1 5089.859
2022 02 20 00 15 00 1 5089.767
2022 02 20 00 00 00 1 5089.679
2022 02 19 23 45 00 1 5089.596
2022 02 19 23 30 00 1 5089.516
2022 02 19 23 15 00 1 5089.444
2022 02 19 23 00 00 1 5089.380
2022 02 19 22 45 00 1 5089.327
2022 02 19 22 30 00 1 5089.282
2022 02 19 22 15 00 1 5089.250
2022 02 19 22 00 00 1 5089.226
2022 02 19 21 45 00 1 5089.216
2022 02 19 21 30 00 1 5089.216
2022 02 19 21 15 00 1 5089.229
2022 02 19 21 00 00 1 5089.251
2022 02 19 20 45 00 1 5089.284
2022 02 19 20 30 00 1 5089.325
2022 02 19 20 15 00 1 5089.375
2022 02 19 20 00 00 1 5089.436
2022 02 19 19 45 00 1 5089.501
2022 02 19 19 30 00 1 5089.578
2022 02 19 19 15 00 1 5089.655
2022 02 19 19 00 00 1 5089.741
2022 02 19 18 45 00 1 5089.829
2022 02 19 18 30 00 1 5089.921
2022 02 19 18 15 00 1 5090.013
2022 02 19 18 00 00 1 5090.106
2022 02 19 17 45 00 1 5090.193
2022 02 19 17 30 00 1 5090.278
2022 02 19 17 15 00 1 5090.357
2022 02 19 17 00 00 1 5090.430
2022 02 19 16 45 00 1 5090.492
2022 02 19 16 30 00 1 5090.548
2022 02 19 16 15 00 1 5090.597
2022 02 19 16 00 00 1 5090.634
2022 02 19 15 45 00 1 5090.660
2022 02 19 15 30 00 1 5090.678
2022 02 19 15 15 00 1 5090.686
2022 02 19 15 00 00 1 5090.686
2022 02 19 14 45 00 1 5090.670
2022 02 19 14 30 00 1 5090.643
2022 02 19 14 15 00 1 5090.609
2022 02 19 14 00 00 1 5090.564
2022 02 19 13 45 00 1 5090.514
2022 02 19 13 30 00 1 5090.454
2022 02 19 13 15 00 1 5090.387
2022 02 19 13 00 00 1 5090.314
2022 02 19 12 45 00 1 5090.234
2022 02 19 12 30 00 1 5090.151
2022 02 19 12 15 00 1 5090.067
2022 02 19 12 00 00 1 5089.984
2022 02 19 11 45 00 1 5089.901
2022 02 19 11 30 00 1 5089.823
2022 02 19 11 15 00 1 5089.751
2022 02 19 11 00 00 1 5089.681
2022 02 19 10 45 00 1 5089.621
2022 02 19 10 30 00 1 5089.568
2022 02 19 10 15 00 1 5089.522
2022 02 19 10 00 00 1 5089.488
2022 02 19 09 45 00 1 5089.460
2022 02 19 09 30 00 1 5089.443
2022 02 19 09 15 00 1 5089.437
2022 02 19 09 00 00 1 5089.442
2022 02 19 08 45 00 1 5089.457
2022 02 19 08 30 00 1 5089.478
2022 02 19 08 15 00 1 5089.512
2022 02 19 08 00 00 1 5089.549
2022 02 19 07 45 00 1 5089.597
2022 02 19 07 30 00 1 5089.650
2022 02 19 07 15 00 1 5089.709
2022 02 19 07 00 00 1 5089.774
2022 02 19 06 45 00 1 5089.845
2022 02 19 06 30 00 1 5089.917
2022 02 19 06 15 00 1 5089.991
2022 02 19 06 00 00 1 5090.066
2022 02 19 05 45 00 1 5090.141
2022 02 19 05 30 00 1 5090.214
2022 02 19 05 15 00 1 5090.281
2022 02 19 05 00 00 1 5090.342
2022 02 19 04 45 00 1 5090.398
2022 02 19 04 30 00 1 5090.446
2022 02 19 04 15 00 1 5090.485
2022 02 19 04 00 00 1 5090.514
2022 02 19 03 45 00 1 5090.536
2022 02 19 03 30 00 1 5090.545
2022 02 19 03 15 00 1 5090.548
2022 02 19 03 00 00 1 5090.539
2022 02 19 02 45 00 1 5090.517
2022 02 19 02 30 00 1 5090.487
2022 02 19 02 15 00 1 5090.447
2022 02 19 02 00 00 1 5090.396
2022 02 19 01 45 00 1 5090.337
2022 02 19 01 30 00 1 5090.270
2022 02 19 01 15 00 1 5090.197
2022 02 19 01 00 00 1 5090.119
2022 02 19 00 45 00 1 5090.036
2022 02 19 00 30 00 1 5089.950
2022 02 19 00 15 00 1 5089.862
2022 02 19 00 00 00 1 5089.775
2022 02 18 23 45 00 1 5089.687
2022 02 18 23 30 00 1 5089.605
2022 02 18 23 15 00 1 5089.526
2022 02 18 23 00 00 1 5089.455
2022 02 18 22 45 00 1 5089.389
2022 02 18 22 30 00 1 5089.331
2022 02 18 22 15 00 1 5089.283
2022 02 18 22 00 00 1 5089.245
2022 02 18 21 45 00 1 5089.216
2022 02 18 21 30 00 1 5089.199
2022 02 18 21 15 00 1 5089.190
2022 02 18 21 00 00 1 5089.198
2022 02 18 20 45 00 1 5089.215
2022 02 18 20 30 00 1 5089.244
2022 02 18 20 15 00 1 5089.283
2022 02 18 20 00 00 1 5089.332
2022 02 18 19 45 00 1 5089.386
2022 02 18 19 30 00 1 5089.447
2022 02 18 19 15 00 1 5089.515
2022 02 18 19 00 00 1 5089.591
2022 02 18 18 45 00 1 5089.673
2022 02 18 18 30 00 1 5089.760
2022 02 18 18 15 00 1 5089.851
2022 02 18 18 00 00 1 5089.943
2022 02 18 17 45 00 1 5090.036
2022 02 18 17 30 00 1 5090.129
2022 02 18 17 15 00 1 5090.216
2022 02 18 17 00 00 1 5090.299
2022 02 18 16 45 00 1 5090.378
2022 02 18 16 30 00 1 5090.452
2022 02 18 16 15 00 1 5090.518
2022 02 18 16 00 00 1 5090.575
2022 02 18 15 45 00 1 5090.623
2022 02 18 15 30 00 1 5090.661
2022 02 18 15 15 00 1 5090.690
2022 02 18 15 00 00 1 5090.711
2022 02 18 14 45 00 1 5090.721
2022 02 18 14 30 00 1 5090.718
2022 02 18 14 15 00 1 5090.703
2022 02 18 14 00 00 1 5090.681
