#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2022 02 20 06 00 00 1 3270.323
2022 02 20 05 45 00 1 3270.234
2022 02 20 05 30 00 1 3270.153
2022 02 20 05 15 00 1 3270.085
2022 02 20 05 00 00 1 3270.031
2022 02 20 04 45 00 1 3269.989
2022 02 20 04 30 00 1 3269.959
2022 02 20 04 15 00 1 3269.945
2022 02 20 04 00 00 1 3269.943
2022 02 20 03 45 00 1 3269.953
2022 02 20 03 30 00 1 3269.981
2022 02 20 03 15 00 1 3270.021
2022 02 20 03 00 00 1 3270.074
2022 02 20 02 45 00 1 3270.138
2022 02 20 02 30 00 1 3270.211
2022 02 20 02 15 00 1 3270.295
2022 02 20 02 00 00 1 3270.389
2022 02 20 01 45 00 1 3270.488
2022 02 20 01 30 00 1 3270.590
2022 02 20 01 15 00 1 3270.696
2022 02 20 01 00 00 1 3270.808
2022 02 20 00 45 00 1 3270.921
2022 02 20 00 30 00 1 3271.032
2022 02 20 00 15 00 1 3271.139
2022 02 20 00 00 00 1 3271.242
2022 02 19 23 45 00 1 3271.339
2022 02 19 23 30 00 1 3271.431
2022 02 19 23 15 00 1 3271.511
2022 02 19 23 00 00 1 3271.579
2022 02 19 22 45 00 1 3271.636
2022 02 19 22 30 00 1 3271.680
2022 02 19 22 15 00 1 3271.714
2022 02 19 22 00 00 1 3271.736
2022 02 19 21 45 00 1 3271.746
2022 02 19 21 30 00 1 3271.745
2022 02 19 21 15 00 1 3271.727
2022 02 19 21 00 00 1 3271.703
2022 02 19 20 45 00 1 3271.660
2022 02 19 20 30 00 1 3271.611
2022 02 19 20 15 00 1 3271.552
2022 02 19 20 00 00 1 3271.482
2022 02 19 19 45 00 1 3271.406
2022 02 19 19 30 00 1 3271.323
2022 02 19 19 15 00 1 3271.239
2022 02 19 19 00 00 1 3271.146
2022 02 19 18 45 00 1 3271.054
2022 02 19 18 30 00 1 3270.960
2022 02 19 18 15 00 1 3270.874
2022 02 19 18 00 00 1 3270.787
2022 02 19 17 45 00 1 3270.704
2022 02 19 17 30 00 1 3270.631
2022 02 19 17 15 00 1 3270.565
2022 02 19 17 00 00 1 3270.506
2022 02 19 16 45 00 1 3270.457
2022 02 19 16 30 00 1 3270.422
2022 02 19 16 15 00 1 3270.396
2022 02 19 16 00 00 1 3270.380
2022 02 19 15 45 00 1 3270.378
2022 02 19 15 30 00 1 3270.388
2022 02 19 15 15 00 1 3270.410
2022 02 19 15 00 00 1 3270.443
2022 02 19 14 45 00 1 3270.489
2022 02 19 14 30 00 1 3270.545
2022 02 19 14 15 00 1 3270.609
2022 02 19 14 00 00 1 3270.680
2022 02 19 13 45 00 1 3270.759
2022 02 19 13 30 00 1 3270.846
2022 02 19 13 15 00 1 3270.936
2022 02 19 13 00 00 1 3271.027
2022 02 19 12 45 00 1 3271.122
2022 02 19 12 30 00 1 3271.215
2022 02 19 12 15 00 1 3271.303
2022 02 19 12 00 00 1 3271.389
2022 02 19 11 45 00 1 3271.469
2022 02 19 11 30 00 1 3271.539
2022 02 19 11 15 00 1 3271.603
2022 02 19 11 00 00 1 3271.656
2022 02 19 10 45 00 1 3271.700
2022 02 19 10 30 00 1 3271.726
2022 02 19 10 15 00 1 3271.742
2022 02 19 10 00 00 1 3271.749
2022 02 19 09 45 00 1 3271.739
2022 02 19 09 30 00 1 3271.717
2022 02 19 09 15 00 1 3271.682
2022 02 19 09 00 00 1 3271.636
2022 02 19 08 45 00 1 3271.572
2022 02 19 08 30 00 1 3271.499
2022 02 19 08 15 00 1 3271.418
2022 02 19 08 00 00 1 3271.327
2022 02 19 07 45 00 1 3271.230
2022 02 19 07 30 00 1 3271.121
2022 02 19 07 15 00 1 3271.012
2022 02 19 07 00 00 1 3270.894
2022 02 19 06 45 00 1 3270.777
2022 02 19 06 30 00 1 3270.660
2022 02 19 06 15 00 1 3270.547
2022 02 19 06 00 00 1 3270.429
2022 02 19 05 45 00 1 3270.323
2022 02 19 05 30 00 1 3270.225
2022 02 19 05 15 00 1 3270.134
2022 02 19 05 00 00 1 3270.054
2022 02 19 04 45 00 1 3269.983
2022 02 19 04 30 00 1 3269.925
2022 02 19 04 15 00 1 3269.877
2022 02 19 04 00 00 1 3269.848
2022 02 19 03 45 00 1 3269.826
2022 02 19 03 30 00 1 3269.824
2022 02 19 03 15 00 1 3269.837
2022 02 19 03 00 00 1 3269.863
2022 02 19 02 45 00 1 3269.907
2022 02 19 02 30 00 1 3269.961
2022 02 19 02 15 00 1 3270.025
2022 02 19 02 00 00 1 3270.107
2022 02 19 01 45 00 1 3270.194
2022 02 19 01 30 00 1 3270.297
2022 02 19 01 15 00 1 3270.402
2022 02 19 01 00 00 1 3270.510
2022 02 19 00 45 00 1 3270.631
2022 02 19 00 30 00 1 3270.757
2022 02 19 00 15 00 1 3270.875
2022 02 19 00 00 00 1 3270.997
2022 02 18 23 45 00 1 3271.116
2022 02 18 23 30 00 1 3271.231
2022 02 18 23 15 00 1 3271.344
2022 02 18 23 00 00 1 3271.442
2022 02 18 22 45 00 1 3271.532
2022 02 18 22 30 00 1 3271.616
2022 02 18 22 15 00 1 3271.686
2022 02 18 22 00 00 1 3271.746
2022 02 18 21 45 00 1 3271.795
2022 02 18 21 30 00 1 3271.828
2022 02 18 21 15 00 1 3271.847
2022 02 18 21 00 00 1 3271.857
2022 02 18 20 45 00 1 3271.853
2022 02 18 20 30 00 1 3271.835
2022 02 18 20 15 00 1 3271.804
2022 02 18 20 00 00 1 3271.764
2022 02 18 19 45 00 1 3271.710
2022 02 18 19 30 00 1 3271.650
2022 02 18 19 15 00 1 3271.581
2022 02 18 19 00 00 1 3271.502
2022 02 18 18 45 00 1 3271.418
2022 02 18 18 30 00 1 3271.332
2022 02 18 18 15 00 1 3271.240
2022 02 18 18 00 00 1 3271.150
2022 02 18 17 45 00 1 3271.062
2022 02 18 17 30 00 1 3270.973
2022 02 18 17 15 00 1 3270.886
2022 02 18 17 00 00 1 3270.807
2022 02 18 16 45 00 1 3270.730
2022 02 18 16 30 00 1 3270.669
2022 02 18 16 15 00 1 3270.608
2022 02 18 16 00 00 1 3270.564
2022 02 18 15 45 00 1 3270.531
2022 02 18 15 30 00 1 3270.504
2022 02 18 15 15 00 1 3270.486
2022 02 18 15 00 00 1 3270.489
2022 02 18 14 45 00 1 3270.501
2022 02 18 14 30 00 1 3270.524
2022 02 18 14 15 00 1 3270.558
2022 02 18 14 00 00 1 3270.604
2022 02 18 13 45 00 1 3270.655
2022 02 18 13 30 00 1 3270.718
2022 02 18 13 15 00 1 3270.783
2022 02 18 13 00 00 1 3270.860
2022 02 18 12 45 00 1 3270.942
2022 02 18 12 30 00 1 3271.024
2022 02 18 12 15 00 1 3271.104
2022 02 18 12 00 00 1 3271.189
2022 02 18 11 45 00 1 3271.270
2022 02 18 11 30 00 1 3271.345
2022 02 18 11 15 00 1 3271.417
2022 02 18 11 00 00 1 3271.481
2022 02 18 10 45 00 1 3271.543
2022 02 18 10 30 00 1 3271.595
2022 02 18 10 15 00 1 3271.633
2022 02 18 10 00 00 1 3271.658
2022 02 18 09 45 00 1 3271.671
2022 02 18 09 30 00 1 3271.673
2022 02 18 09 15 00 1 3271.665
2022 02 18 09 00 00 1 3271.640
2022 02 18 08 45 00 1 3271.606
2022 02 18 08 30 00 1 3271.557
2022 02 18 08 15 00 1 3271.501
2022 02 18 08 00 00 1 3271.431
2022 02 18 07 45 00 1 3271.355
2022 02 18 07 30 00 1 3271.259
2022 02 18 07 15 00 1 3271.163
2022 02 18 07 00 00 1 3271.060
2022 02 18 06 45 00 1 3270.947
2022 02 18 06 30 00 1 3270.830
