#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2022 02 20 06 00 00 1 1778.991
2022 02 20 05 45 00 1 1778.940
2022 02 20 05 30 00 1 1778.880
2022 02 20 05 15 00 1 1778.814
2022 02 20 05 00 00 1 1778.740
2022 02 20 04 45 00 1 1778.662
2022 02 20 04 30 00 1 1778.575
2022 02 20 04 15 00 1 1778.486
2022 02 20 04 00 00 1 1778.390
2022 02 20 03 45 00 1 1778.295
2022 02 20 03 30 00 1 1778.202
2022 02 20 03 15 00 1 1778.114
2022 02 20 03 00 00 1 1778.032
2022 02 20 02 45 00 1 1777.951
2022 02 20 02 30 00 1 1777.874
2022 02 20 02 15 00 1 1777.808
2022 02 20 02 00 00 1 1777.752
2022 02 20 01 45 00 1 1777.711
2022 02 20 01 30 00 1 1777.676
2022 02 20 01 15 00 1 1777.653
2022 02 20 01 00 00 1 1777.642
2022 02 20 00 45 00 1 1777.641
2022 02 20 00 30 00 1 1777.651
2022 02 20 00 15 00 1 1777.673
2022 02 20 00 00 00 1 1777.702
2022 02 19 23 45 00 1 1777.748
2022 02 19 23 30 00 1 1777.805
2022 02 19 23 15 00 1 1777.868
2022 02 19 23 00 00 1 1777.938
2022 02 19 22 45 00 1 1778.019
2022 02 19 22 30 00 1 1778.106
2022 02 19 22 15 00 1 1778.193
2022 02 19 22 00 00 1 1778.279
2022 02 19 21 45 00 1 1778.369
2022 02 19 21 30 00 1 1778.463
2022 02 19 21 15 00 1 1778.551
2022 02 19 21 00 00 1 1778.634
2022 02 19 20 45 00 1 1778.716
2022 02 19 20 30 00 1 1778.790
2022 02 19 20 15 00 1 1778.851
2022 02 19 20 00 00 1 1778.903
2022 02 19 19 45 00 1 1778.949
2022 02 19 19 30 00 1 1778.977
2022 02 19 19 15 00 1 1778.996
2022 02 19 19 00 00 1 1779.006
2022 02 19 18 45 00 1 1779.006
2022 02 19 18 30 00 1 1778.990
2022 02 19 18 15 00 1 1778.966
2022 02 19 18 00 00 1 1778.924
2022 02 19 17 45 00 1 1778.874
2022 02 19 17 30 00 1 1778.814
2022 02 19 17 15 00 1 1778.744
2022 02 19 17 00 00 1 1778.669
2022 02 19 16 45 00 1 1778.582
2022 02 19 16 30 00 1 1778.492
2022 02 19 16 15 00 1 1778.399
2022 02 19 16 00 00 1 1778.307
2022 02 19 15 45 00 1 1778.211
2022 02 19 15 30 00 1 1778.113
2022 02 19 15 15 00 1 1778.017
2022 02 19 15 00 00 1 1777.928
2022 02 19 14 45 00 1 1777.845
2022 02 19 14 30 00 1 1777.761
2022 02 19 14 15 00 1 1777.691
2022 02 19 14 00 00 1 1777.625
2022 02 19 13 45 00 1 1777.573
2022 02 19 13 30 00 1 1777.531
2022 02 19 13 15 00 1 1777.498
2022 02 19 13 00 00 1 1777.478
2022 02 19 12 45 00 1 1777.469
2022 02 19 12 30 00 1 1777.476
2022 02 19 12 15 00 1 1777.496
2022 02 19 12 00 00 1 1777.529
2022 02 19 11 45 00 1 1777.574
2022 02 19 11 30 00 1 1777.629
2022 02 19 11 15 00 1 1777.699
2022 02 19 11 00 00 1 1777.780
2022 02 19 10 45 00 1 1777.863
2022 02 19 10 30 00 1 1777.959
2022 02 19 10 15 00 1 1778.061
2022 02 19 10 00 00 1 1778.165
2022 02 19 09 45 00 1 1778.276
2022 02 19 09 30 00 1 1778.380
2022 02 19 09 15 00 1 1778.487
2022 02 19 09 00 00 1 1778.594
2022 02 19 08 45 00 1 1778.699
2022 02 19 08 30 00 1 1778.798
2022 02 19 08 15 00 1 1778.885
2022 02 19 08 00 00 1 1778.964
2022 02 19 07 45 00 1 1779.037
2022 02 19 07 30 00 1 1779.098
2022 02 19 07 15 00 1 1779.143
2022 02 19 07 00 00 1 1779.175
2022 02 19 06 45 00 1 1779.198
2022 02 19 06 30 00 1 1779.206
2022 02 19 06 15 00 1 1779.207
2022 02 19 06 00 00 1 1779.190
2022 02 19 05 45 00 1 1779.158
2022 02 19 05 30 00 1 1779.115
2022 02 19 05 15 00 1 1779.067
2022 02 19 05 00 00 1 1779.002
2022 02 19 04 45 00 1 1778.929
2022 02 19 04 30 00 1 1778.848
2022 02 19 04 15 00 1 1778.762
2022 02 19 04 00 00 1 1778.669
2022 02 19 03 45 00 1 1778.567
2022 02 19 03 30 00 1 1778.465
2022 02 19 03 15 00 1 1778.367
2022 02 19 03 00 00 1 1778.270
2022 02 19 02 45 00 1 1778.172
2022 02 19 02 30 00 1 1778.076
2022 02 19 02 15 00 1 1777.988
2022 02 19 02 00 00 1 1777.903
2022 02 19 01 45 00 1 1777.830
2022 02 19 01 30 00 1 1777.767
2022 02 19 01 15 00 1 1777.712
2022 02 19 01 00 00 1 1777.675
2022 02 19 00 45 00 1 1777.651
2022 02 19 00 30 00 1 1777.633
2022 02 19 00 15 00 1 1777.632
2022 02 19 00 00 00 1 1777.641
2022 02 18 23 45 00 1 1777.660
2022 02 18 23 30 00 1 1777.691
2022 02 18 23 15 00 1 1777.730
2022 02 18 23 00 00 1 1777.783
2022 02 18 22 45 00 1 1777.841
2022 02 18 22 30 00 1 1777.915
2022 02 18 22 15 00 1 1777.987
2022 02 18 22 00 00 1 1778.069
2022 02 18 21 45 00 1 1778.161
2022 02 18 21 30 00 1 1778.258
2022 02 18 21 15 00 1 1778.351
2022 02 18 21 00 00 1 1778.442
2022 02 18 20 45 00 1 1778.527
2022 02 18 20 30 00 1 1778.609
2022 02 18 20 15 00 1 1778.694
2022 02 18 20 00 00 1 1778.768
2022 02 18 19 45 00 1 1778.836
2022 02 18 19 30 00 1 1778.894
2022 02 18 19 15 00 1 1778.943
2022 02 18 19 00 00 1 1778.977
2022 02 18 18 45 00 1 1779.001
2022 02 18 18 30 00 1 1779.012
2022 02 18 18 15 00 1 1779.013
2022 02 18 18 00 00 1 1778.994
2022 02 18 17 45 00 1 1778.961
2022 02 18 17 30 00 1 1778.921
2022 02 18 17 15 00 1 1778.870
2022 02 18 17 00 00 1 1778.812
2022 02 18 16 45 00 1 1778.745
2022 02 18 16 30 00 1 1778.665
2022 02 18 16 15 00 1 1778.582
2022 02 18 16 00 00 1 1778.489
2022 02 18 15 45 00 1 1778.400
2022 02 18 15 30 00 1 1778.305
2022 02 18 15 15 00 1 1778.207
2022 02 18 15 00 00 1 1778.107
2022 02 18 14 45 00 1 1778.012
2022 02 18 14 30 00 1 1777.918
2022 02 18 14 15 00 1 1777.825
2022 02 18 14 00 00 1 1777.740
2022 02 18 13 45 00 1 1777.665
2022 02 18 13 30 00 1 1777.600
2022 02 18 13 15 00 1 1777.547
2022 02 18 13 00 00 1 1777.501
2022 02 18 12 45 00 1 1777.469
2022 02 18 12 30 00 1 1777.450
2022 02 18 12 15 00 1 1777.443
2022 02 18 12 00 00 1 1777.450
2022 02 18 11 45 00 1 1777.479
2022 02 18 11 30 00 1 1777.516
2022 02 18 11 15 00 1 1777.563
2022 02 18 11 00 00 1 1777.625
2022 02 18 10 45 00 1 1777.699
2022 02 18 10 30 00 1 1777.782
2022 02 18 10 15 00 1 1777.877
2022 02 18 10 00 00 1 1777.979
2022 02 18 09 45 00 1 1778.087
2022 02 18 09 30 00 1 1778.192
2022 02 18 09 15 00 1 1778.298
2022 02 18 09 00 00 1 1778.414
2022 02 18 08 45 00 1 1778.530
2022 02 18 08 30 00 1 1778.641
2022 02 18 08 15 00 1 1778.750
2022 02 18 08 00 00 1 1778.845
2022 02 18 07 45 00 1 1778.939
2022 02 18 07 30 00 1 1779.021
2022 02 18 07 15 00 1 1779.098
2022 02 18 07 00 00 1 1779.160
2022 02 18 06 45 00 1 1779.215
2022 02 18 06 30 00 1 1779.245
2022 02 18 06 15 00 1 1779.270
2022 02 18 06 00 00 1 1779.275
2022 02 18 05 45 00 1 1779.274
2022 02 18 05 30 00 1 1779.259
2022 02 18 05 15 00 1 1779.229
2022 02 18 05 00 00 1 1779.186
2022 02 18 04 45 00 1 1779.138
2022 02 18 04 30 00 1 1779.072
2022 02 18 04 15 00 1 1778.996
2022 02 18 04 00 00 1 1778.909
2022 02 18 03 45 00 1 1778.815
2022 02 18 03 30 00 1 1778.712
2022 02 18 03 15 00 1 1778.609
2022 02 18 03 00 00 1 1778.507
2022 02 18 02 45 00 1 1778.403
2022 02 18 02 30 00 1 1778.306
2022 02 18 02 15 00 1 1778.208
2022 02 18 02 00 00 1 1778.110
2022 02 18 01 45 00 1 1778.016
2022 02 18 01 30 00 1 1777.929
2022 02 18 01 15 00 1 1777.855
2022 02 18 01 00 00 1 1777.790
2022 02 18 00 45 00 1 1777.728
2022 02 18 00 30 00 1 1777.679
2022 02 18 00 15 00 1 1777.648
2022 02 18 00 00 00 1 1777.622
2022 02 17 23 45 00 1 1777.618
2022 02 17 23 30 00 1 1777.630
2022 02 17 23 15 00 1 1777.647
2022 02 17 23 00 00 1 1777.676
2022 02 17 22 45 00 1 1777.714
2022 02 17 22 30 00 1 1777.770
2022 02 17 22 15 00 1 1777.831
2022 02 17 22 00 00 1 1777.903
2022 02 17 21 45 00 1 1777.979
2022 02 17 21 30 00 1 1778.059
2022 02 17 21 15 00 1 1778.147
2022 02 17 21 00 00 1 1778.237
2022 02 17 20 45 00 1 1778.323
2022 02 17 20 30 00 1 1778.409
2022 02 17 20 15 00 1 1778.496
2022 02 17 20 00 00 1 1778.584
2022 02 17 19 45 00 1 1778.662
2022 02 17 19 30 00 1 1778.733
2022 02 17 19 15 00 1 1778.796
2022 02 17 19 00 00 1 1778.854
2022 02 17 18 45 00 1 1778.901
2022 02 17 18 30 00 1 1778.932
2022 02 17 18 15 00 1 1778.950
2022 02 17 18 00 00 1 1778.955
2022 02 17 17 45 00 1 1778.956
2022 02 17 17 30 00 1 1778.939
2022 02 17 17 15 00 1 1778.912
2022 02 17 17 00 00 1 1778.869
2022 02 17 16 45 00 1 1778.816
2022 02 17 16 30 00 1 1778.754
2022 02 17 16 15 00 1 1778.684
2022 02 17 16 00 00 1 1778.608
2022 02 17 15 45 00 1 1778.530
2022 02 17 15 30 00 1 1778.437
2022 02 17 15 15 00 1 1778.336
2022 02 17 15 00 00 1 1778.244
2022 02 17 14 45 00 1 1778.148
2022 02 17 14 30 00 1 1778.054
2022 02 17 14 15 00 1 1777.961
2022 02 17 14 00 00 1 1777.866
2022 02 17 13 45 00 1 1777.776
2022 02 17 13 30 00 1 1777.695
2022 02 17 13 15 00 1 1777.624
2022 02 17 13 00 00 1 1777.561
2022 02 17 12 45 00 1 1777.510
2022 02 17 12 30 00 1 1777.466
2022 02 17 12 15 00 1 1777.436
2022 02 17 12 00 00 1 1777.422
2022 02 17 11 45 00 1 1777.422
2022 02 17 11 30 00 1 1777.436
2022 02 17 11 15 00 1 1777.462
2022 02 17 11 00 00 1 1777.501
2022 02 17 10 45 00 1 1777.555
2022 02 17 10 30 00 1 1777.618
2022 02 17 10 15 00 1 1777.690
2022 02 17 10 00 00 1 1777.778
2022 02 17 09 45 00 1 1777.872
2022 02 17 09 30 00 1 1777.966
2022 02 17 09 15 00 1 1778.072
2022 02 17 09 00 00 1 1778.178
2022 02 17 08 45 00 1 1778.293
2022 02 17 08 30 00 1 1778.402
2022 02 17 08 15 00 1 1778.509
2022 02 17 08 00 00 1 1778.623
2022 02 17 07 45 00 1 1778.727
2022 02 17 07 30 00 1 1778.821
2022 02 17 07 15 00 1 1778.913
2022 02 17 07 00 00 1 1778.992
2022 02 17 06 45 00 1 1779.062
2022 02 17 06 30 00 1 1779.121
2022 02 17 06 15 00 1 1779.172
2022 02 17 06 00 00 1 1779.209
2022 02 17 05 45 00 1 1779.239
2022 02 17 05 30 00 1 1779.253
2022 02 17 05 15 00 1 1779.252
2022 02 17 05 00 00 1 1779.239
2022 02 17 04 45 00 1 1779.213
2022 02 17 04 30 00 1 1779.169
2022 02 17 04 15 00 1 1779.115
2022 02 17 04 00 00 1 1779.048
2022 02 17 03 45 00 1 1778.973
2022 02 17 03 30 00 1 1778.891
2022 02 17 03 15 00 1 1778.799
2022 02 17 03 00 00 1 1778.703
2022 02 17 02 45 00 1 1778.603
2022 02 17 02 30 00 1 1778.507
2022 02 17 02 15 00 1 1778.409
2022 02 17 02 00 00 1 1778.313
2022 02 17 01 45 00 1 1778.218
2022 02 17 01 30 00 1 1778.123
2022 02 17 01 15 00 1 1778.030
2022 02 17 01 00 00 1 1777.949
2022 02 17 00 45 00 1 1777.873
2022 02 17 00 30 00 1 1777.812
2022 02 17 00 15 00 1 1777.758
2022 02 17 00 00 00 1 1777.716
2022 02 16 23 45 00 1 1777.685
2022 02 16 23 30 00 1 1777.655
2022 02 16 23 15 00 1 1777.647
2022 02 16 23 00 00 1 1777.648
2022 02 16 22 45 00 1 1777.664
2022 02 16 22 30 00 1 1777.691
2022 02 16 22 15 00 1 1777.730
2022 02 16 22 00 00 1 1777.774
2022 02 16 21 45 00 1 1777.828
2022 02 16 21 30 00 1 1777.893
2022 02 16 21 15 00 1 1777.965
2022 02 16 21 00 00 1 1778.042
2022 02 16 20 45 00 1 1778.119
2022 02 16 20 30 00 1 1778.197
2022 02 16 20 15 00 1 1778.284
2022 02 16 20 00 00 1 1778.367
2022 02 16 19 45 00 1 1778.444
2022 02 16 19 30 00 1 1778.521
2022 02 16 19 15 00 1 1778.597
2022 02 16 19 00 00 1 1778.660
2022 02 16 18 45 00 1 1778.721
2022 02 16 18 30 00 1 1778.769
2022 02 16 18 15 00 1 1778.814
2022 02 16 18 00 00 1 1778.843
2022 02 16 17 45 00 1 1778.866
2022 02 16 17 30 00 1 1778.871
2022 02 16 17 15 00 1 1778.869
2022 02 16 17 00 00 1 1778.856
2022 02 16 16 45 00 1 1778.825
2022 02 16 16 30 00 1 1778.787
2022 02 16 16 15 00 1 1778.739
2022 02 16 16 00 00 1 1778.679
2022 02 16 15 45 00 1 1778.614
2022 02 16 15 30 00 1 1778.545
2022 02 16 15 15 00 1 1778.466
2022 02 16 15 00 00 1 1778.379
2022 02 16 14 45 00 1 1778.289
2022 02 16 14 30 00 1 1778.203
2022 02 16 14 15 00 1 1778.109
2022 02 16 14 00 00 1 1778.015
2022 02 16 13 45 00 1 1777.927
2022 02 16 13 30 00 1 1777.840
2022 02 16 13 15 00 1 1777.760
2022 02 16 13 00 00 1 1777.686
2022 02 16 12 45 00 1 1777.619
2022 02 16 12 30 00 1 1777.568
2022 02 16 12 15 00 1 1777.519
2022 02 16 12 00 00 1 1777.485
2022 02 16 11 45 00 1 1777.463
2022 02 16 11 30 00 1 1777.451
2022 02 16 11 15 00 1 1777.453
2022 02 16 11 00 00 1 1777.470
2022 02 16 10 45 00 1 1777.496
2022 02 16 10 30 00 1 1777.534
2022 02 16 10 15 00 1 1777.585
2022 02 16 10 00 00 1 1777.648
2022 02 16 09 45 00 1 1777.716
2022 02 16 09 30 00 1 1777.797
2022 02 16 09 15 00 1 1777.889
2022 02 16 09 00 00 1 1777.986
2022 02 16 08 45 00 1 1778.083
2022 02 16 08 30 00 1 1778.188
2022 02 16 08 15 00 1 1778.299
2022 02 16 08 00 00 1 1778.399
2022 02 16 07 45 00 1 1778.499
2022 02 16 07 30 00 1 1778.598
2022 02 16 07 15 00 1 1778.697
2022 02 16 07 00 00 1 1778.790
2022 02 16 06 45 00 1 1778.874
2022 02 16 06 30 00 1 1778.952
2022 02 16 06 15 00 1 1779.020
2022 02 16 06 00 00 1 1779.079
2022 02 16 05 45 00 1 1779.127
2022 02 16 05 30 00 1 1779.161
2022 02 16 05 15 00 1 1779.191
2022 02 16 05 00 00 1 1779.202
2022 02 16 04 45 00 1 1779.201
2022 02 16 04 30 00 1 1779.187
2022 02 16 04 15 00 1 1779.160
2022 02 16 04 00 00 1 1779.123
2022 02 16 03 45 00 1 1779.074
