#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2022 02 20 06 00 00 1 5887.905
2022 02 20 05 45 00 1 5887.903
2022 02 20 05 30 00 1 5887.896
2022 02 20 05 15 00 1 5887.879
2022 02 20 05 00 00 1 5887.863
2022 02 20 04 45 00 1 5887.846
2022 02 20 04 30 00 1 5887.821
2022 02 20 04 15 00 1 5887.799
2022 02 20 04 00 00 1 5887.774
2022 02 20 03 45 00 1 5887.750
2022 02 20 03 30 00 1 5887.718
2022 02 20 03 15 00 1 5887.687
2022 02 20 03 00 00 1 5887.655
2022 02 20 02 45 00 1 5887.624
2022 02 20 02 30 00 1 5887.592
2022 02 20 02 15 00 1 5887.563
2022 02 20 02 00 00 1 5887.535
2022 02 20 01 45 00 1 5887.507
2022 02 20 01 30 00 1 5887.486
2022 02 20 01 15 00 1 5887.466
2022 02 20 01 00 00 1 5887.447
2022 02 20 00 45 00 1 5887.435
2022 02 20 00 30 00 1 5887.426
2022 02 20 00 15 00 1 5887.417
2022 02 20 00 00 00 1 5887.414
2022 02 19 23 45 00 1 5887.416
2022 02 19 23 30 00 1 5887.418
2022 02 19 23 15 00 1 5887.427
2022 02 19 23 00 00 1 5887.436
2022 02 19 22 45 00 1 5887.449
2022 02 19 22 30 00 1 5887.463
2022 02 19 22 15 00 1 5887.481
2022 02 19 22 00 00 1 5887.499
2022 02 19 21 45 00 1 5887.520
2022 02 19 21 30 00 1 5887.542
2022 02 19 21 15 00 1 5887.563
2022 02 19 21 00 00 1 5887.585
2022 02 19 20 45 00 1 5887.609
2022 02 19 20 30 00 1 5887.631
2022 02 19 20 15 00 1 5887.651
2022 02 19 20 00 00 1 5887.670
2022 02 19 19 45 00 1 5887.686
2022 02 19 19 30 00 1 5887.699
2022 02 19 19 15 00 1 5887.710
2022 02 19 19 00 00 1 5887.717
2022 02 19 18 45 00 1 5887.724
2022 02 19 18 30 00 1 5887.730
2022 02 19 18 15 00 1 5887.733
2022 02 19 18 00 00 1 5887.732
2022 02 19 17 45 00 1 5887.729
2022 02 19 17 30 00 1 5887.721
2022 02 19 17 15 00 1 5887.715
2022 02 19 17 00 00 1 5887.700
2022 02 19 16 45 00 1 5887.683
2022 02 19 16 30 00 1 5887.664
2022 02 19 16 15 00 1 5887.639
2022 02 19 16 00 00 1 5887.612
2022 02 19 15 45 00 1 5887.584
2022 02 19 15 30 00 1 5887.556
2022 02 19 15 15 00 1 5887.529
2022 02 19 15 00 00 1 5887.502
2022 02 19 14 45 00 1 5887.474
2022 02 19 14 30 00 1 5887.450
2022 02 19 14 15 00 1 5887.427
2022 02 19 14 00 00 1 5887.408
2022 02 19 13 45 00 1 5887.389
2022 02 19 13 30 00 1 5887.372
2022 02 19 13 15 00 1 5887.360
2022 02 19 13 00 00 1 5887.350
2022 02 19 12 45 00 1 5887.345
2022 02 19 12 30 00 1 5887.343
2022 02 19 12 15 00 1 5887.347
2022 02 19 12 00 00 1 5887.354
2022 02 19 11 45 00 1 5887.366
2022 02 19 11 30 00 1 5887.382
2022 02 19 11 15 00 1 5887.401
2022 02 19 11 00 00 1 5887.422
2022 02 19 10 45 00 1 5887.447
2022 02 19 10 30 00 1 5887.472
2022 02 19 10 15 00 1 5887.506
2022 02 19 10 00 00 1 5887.540
2022 02 19 09 45 00 1 5887.573
2022 02 19 09 30 00 1 5887.611
2022 02 19 09 15 00 1 5887.646
2022 02 19 09 00 00 1 5887.684
2022 02 19 08 45 00 1 5887.721
2022 02 19 08 30 00 1 5887.754
2022 02 19 08 15 00 1 5887.789
2022 02 19 08 00 00 1 5887.820
2022 02 19 07 45 00 1 5887.852
2022 02 19 07 30 00 1 5887.881
2022 02 19 07 15 00 1 5887.908
2022 02 19 07 00 00 1 5887.934
2022 02 19 06 45 00 1 5887.952
2022 02 19 06 30 00 1 5887.969
2022 02 19 06 15 00 1 5887.983
2022 02 19 06 00 00 1 5887.991
2022 02 19 05 45 00 1 5887.992
2022 02 19 05 30 00 1 5887.991
2022 02 19 05 15 00 1 5887.984
2022 02 19 05 00 00 1 5887.975
2022 02 19 04 45 00 1 5887.961
2022 02 19 04 30 00 1 5887.942
2022 02 19 04 15 00 1 5887.922
2022 02 19 04 00 00 1 5887.898
2022 02 19 03 45 00 1 5887.867
2022 02 19 03 30 00 1 5887.839
2022 02 19 03 15 00 1 5887.808
2022 02 19 03 00 00 1 5887.774
2022 02 19 02 45 00 1 5887.739
2022 02 19 02 30 00 1 5887.706
2022 02 19 02 15 00 1 5887.669
2022 02 19 02 00 00 1 5887.635
2022 02 19 01 45 00 1 5887.603
2022 02 19 01 30 00 1 5887.575
2022 02 19 01 15 00 1 5887.546
2022 02 19 01 00 00 1 5887.520
2022 02 19 00 45 00 1 5887.495
2022 02 19 00 30 00 1 5887.475
2022 02 19 00 15 00 1 5887.456
2022 02 19 00 00 00 1 5887.442
2022 02 18 23 45 00 1 5887.431
2022 02 18 23 30 00 1 5887.425
2022 02 18 23 15 00 1 5887.425
2022 02 18 23 00 00 1 5887.425
2022 02 18 22 45 00 1 5887.431
2022 02 18 22 30 00 1 5887.439
2022 02 18 22 15 00 1 5887.448
2022 02 18 22 00 00 1 5887.461
2022 02 18 21 45 00 1 5887.474
2022 02 18 21 30 00 1 5887.493
2022 02 18 21 15 00 1 5887.512
2022 02 18 21 00 00 1 5887.531
2022 02 18 20 45 00 1 5887.553
2022 02 18 20 30 00 1 5887.573
2022 02 18 20 15 00 1 5887.595
2022 02 18 20 00 00 1 5887.617
2022 02 18 19 45 00 1 5887.637
2022 02 18 19 30 00 1 5887.654
2022 02 18 19 15 00 1 5887.668
2022 02 18 19 00 00 1 5887.683
2022 02 18 18 45 00 1 5887.692
2022 02 18 18 30 00 1 5887.701
2022 02 18 18 15 00 1 5887.710
2022 02 18 18 00 00 1 5887.716
2022 02 18 17 45 00 1 5887.722
2022 02 18 17 30 00 1 5887.718
2022 02 18 17 15 00 1 5887.716
2022 02 18 17 00 00 1 5887.708
2022 02 18 16 45 00 1 5887.696
2022 02 18 16 30 00 1 5887.680
2022 02 18 16 15 00 1 5887.659
2022 02 18 16 00 00 1 5887.638
2022 02 18 15 45 00 1 5887.610
2022 02 18 15 30 00 1 5887.586
2022 02 18 15 15 00 1 5887.559
2022 02 18 15 00 00 1 5887.532
2022 02 18 14 45 00 1 5887.505
2022 02 18 14 30 00 1 5887.477
2022 02 18 14 15 00 1 5887.450
2022 02 18 14 00 00 1 5887.424
2022 02 18 13 45 00 1 5887.406
2022 02 18 13 30 00 1 5887.385
2022 02 18 13 15 00 1 5887.369
2022 02 18 13 00 00 1 5887.354
2022 02 18 12 45 00 1 5887.344
2022 02 18 12 30 00 1 5887.338
2022 02 18 12 15 00 1 5887.334
2022 02 18 12 00 00 1 5887.335
2022 02 18 11 45 00 1 5887.343
2022 02 18 11 30 00 1 5887.354
2022 02 18 11 15 00 1 5887.368
2022 02 18 11 00 00 1 5887.387
2022 02 18 10 45 00 1 5887.408
2022 02 18 10 30 00 1 5887.431
2022 02 18 10 15 00 1 5887.463
2022 02 18 10 00 00 1 5887.493
2022 02 18 09 45 00 1 5887.527
2022 02 18 09 30 00 1 5887.564
2022 02 18 09 15 00 1 5887.600
2022 02 18 09 00 00 1 5887.638
2022 02 18 08 45 00 1 5887.675
2022 02 18 08 30 00 1 5887.716
2022 02 18 08 15 00 1 5887.753
2022 02 18 08 00 00 1 5887.795
2022 02 18 07 45 00 1 5887.832
2022 02 18 07 30 00 1 5887.865
2022 02 18 07 15 00 1 5887.899
2022 02 18 07 00 00 1 5887.926
2022 02 18 06 45 00 1 5887.957
2022 02 18 06 30 00 1 5887.978
2022 02 18 06 15 00 1 5887.999
2022 02 18 06 00 00 1 5888.010
2022 02 18 05 45 00 1 5888.022
2022 02 18 05 30 00 1 5888.029
2022 02 18 05 15 00 1 5888.031
2022 02 18 05 00 00 1 5888.033
2022 02 18 04 45 00 1 5888.027
2022 02 18 04 30 00 1 5888.017
2022 02 18 04 15 00 1 5888.000
2022 02 18 04 00 00 1 5887.980
2022 02 18 03 45 00 1 5887.958
2022 02 18 03 30 00 1 5887.930
2022 02 18 03 15 00 1 5887.900
2022 02 18 03 00 00 1 5887.869
2022 02 18 02 45 00 1 5887.834
2022 02 18 02 30 00 1 5887.799
2022 02 18 02 15 00 1 5887.763
2022 02 18 02 00 00 1 5887.725
2022 02 18 01 45 00 1 5887.684
2022 02 18 01 30 00 1 5887.650
2022 02 18 01 15 00 1 5887.616
2022 02 18 01 00 00 1 5887.581
2022 02 18 00 45 00 1 5887.554
2022 02 18 00 30 00 1 5887.523
2022 02 18 00 15 00 1 5887.497
2022 02 18 00 00 00 1 5887.474
2022 02 17 23 45 00 1 5887.455
2022 02 17 23 30 00 1 5887.437
2022 02 17 23 15 00 1 5887.428
2022 02 17 23 00 00 1 5887.423
2022 02 17 22 45 00 1 5887.418
2022 02 17 22 30 00 1 5887.419
2022 02 17 22 15 00 1 5887.421
2022 02 17 22 00 00 1 5887.429
2022 02 17 21 45 00 1 5887.436
2022 02 17 21 30 00 1 5887.448
2022 02 17 21 15 00 1 5887.458
2022 02 17 21 00 00 1 5887.473
2022 02 17 20 45 00 1 5887.489
2022 02 17 20 30 00 1 5887.507
2022 02 17 20 15 00 1 5887.524
2022 02 17 20 00 00 1 5887.541
2022 02 17 19 45 00 1 5887.558
2022 02 17 19 30 00 1 5887.575
2022 02 17 19 15 00 1 5887.590
2022 02 17 19 00 00 1 5887.604
2022 02 17 18 45 00 1 5887.618
2022 02 17 18 30 00 1 5887.629
2022 02 17 18 15 00 1 5887.639
2022 02 17 18 00 00 1 5887.648
2022 02 17 17 45 00 1 5887.654
2022 02 17 17 30 00 1 5887.658
2022 02 17 17 15 00 1 5887.657
2022 02 17 17 00 00 1 5887.655
2022 02 17 16 45 00 1 5887.650
2022 02 17 16 30 00 1 5887.640
2022 02 17 16 15 00 1 5887.628
2022 02 17 16 00 00 1 5887.610
2022 02 17 15 45 00 1 5887.593
