#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2022 02 18 18 45 00 1 4288.934
2022 02 18 18 30 00 1 4288.882
2022 02 18 18 15 00 1 4288.822
2022 02 18 18 00 00 1 4288.757
2022 02 18 17 45 00 1 4288.690
2022 02 18 17 30 00 1 4288.623
2022 02 18 17 15 00 1 4288.553
2022 02 18 17 00 00 1 4288.483
2022 02 18 16 45 00 1 4288.414
2022 02 18 16 30 00 1 4288.349
2022 02 18 16 15 00 1 4288.288
2022 02 18 16 00 00 1 4288.231
2022 02 18 15 45 00 1 4288.179
2022 02 18 15 30 00 1 4288.136
2022 02 18 15 15 00 1 4288.102
2022 02 18 15 00 00 1 4288.078
2022 02 18 14 45 00 1 4288.060
2022 02 18 14 30 00 1 4288.049
2022 02 18 14 15 00 1 4288.050
2022 02 18 14 00 00 1 4288.059
2022 02 18 13 45 00 1 4288.080
2022 02 18 13 30 00 1 4288.105
2022 02 18 13 15 00 1 4288.137
2022 02 18 13 00 00 1 4288.179
2022 02 18 12 45 00 1 4288.223
2022 02 18 12 30 00 1 4288.272
2022 02 18 12 15 00 1 4288.325
2022 02 18 12 00 00 1 4288.383
2022 02 18 11 45 00 1 4288.443
2022 02 18 11 30 00 1 4288.502
2022 02 18 11 15 00 1 4288.562
2022 02 18 11 00 00 1 4288.614
2022 02 18 10 45 00 1 4288.669
2022 02 18 10 30 00 1 4288.718
2022 02 18 10 15 00 1 4288.763
2022 02 18 10 00 00 1 4288.801
2022 02 18 09 45 00 1 4288.832
2022 02 18 09 30 00 1 4288.853
2022 02 18 09 15 00 1 4288.867
2022 02 18 09 00 00 1 4288.873
2022 02 18 08 45 00 1 4288.868
2022 02 18 08 30 00 1 4288.852
2022 02 18 08 15 00 1 4288.827
2022 02 18 08 00 00 1 4288.790
2022 02 18 07 45 00 1 4288.751
2022 02 18 07 30 00 1 4288.698
2022 02 18 07 15 00 1 4288.638
2022 02 18 07 00 00 1 4288.570
2022 02 18 06 45 00 1 4288.494
2022 02 18 06 30 00 1 4288.416
2022 02 18 06 15 00 1 4288.328
2022 02 18 06 00 00 1 4288.242
2022 02 18 05 45 00 1 4288.147
2022 02 18 05 30 00 1 4288.051
2022 02 18 05 15 00 1 4287.958
2022 02 18 05 00 00 1 4287.867
2022 02 18 04 45 00 1 4287.779
2022 02 18 04 30 00 1 4287.701
2022 02 18 04 15 00 1 4287.625
2022 02 18 04 00 00 1 4287.554
2022 02 18 03 45 00 1 4287.493
2022 02 18 03 30 00 1 4287.441
2022 02 18 03 15 00 1 4287.399
2022 02 18 03 00 00 1 4287.365
2022 02 18 02 45 00 1 4287.341
2022 02 18 02 30 00 1 4287.332
2022 02 18 02 15 00 1 4287.332
2022 02 18 02 00 00 1 4287.349
2022 02 18 01 45 00 1 4287.372
2022 02 18 01 30 00 1 4287.412
2022 02 18 01 15 00 1 4287.461
2022 02 18 01 00 00 1 4287.519
2022 02 18 00 45 00 1 4287.588
2022 02 18 00 30 00 1 4287.664
2022 02 18 00 15 00 1 4287.748
2022 02 18 00 00 00 1 4287.837
2022 02 17 23 45 00 1 4287.934
2022 02 17 23 30 00 1 4288.035
2022 02 17 23 15 00 1 4288.137
2022 02 17 23 00 00 1 4288.242
2022 02 17 22 45 00 1 4288.344
2022 02 17 22 30 00 1 4288.443
2022 02 17 22 15 00 1 4288.543
2022 02 17 22 00 00 1 4288.638
2022 02 17 21 45 00 1 4288.722
2022 02 17 21 30 00 1 4288.807
2022 02 17 21 15 00 1 4288.883
2022 02 17 21 00 00 1 4288.954
2022 02 17 20 45 00 1 4289.015
2022 02 17 20 30 00 1 4289.065
2022 02 17 20 15 00 1 4289.100
2022 02 17 20 00 00 1 4289.129
2022 02 17 19 45 00 1 4289.145
2022 02 17 19 30 00 1 4289.159
2022 02 17 19 15 00 1 4289.151
2022 02 17 19 00 00 1 4289.138
2022 02 17 18 45 00 1 4289.117
2022 02 17 18 30 00 1 4289.083
2022 02 17 18 15 00 1 4289.049
2022 02 17 18 00 00 1 4289.000
2022 02 17 17 45 00 1 4288.942
2022 02 17 17 30 00 1 4288.885
2022 02 17 17 15 00 1 4288.821
2022 02 17 17 00 00 1 4288.750
2022 02 17 16 45 00 1 4288.689
2022 02 17 16 30 00 1 4288.617
2022 02 17 16 15 00 1 4288.544
2022 02 17 16 00 00 1 4288.481
2022 02 17 15 45 00 1 4288.415
2022 02 17 15 30 00 1 4288.355
2022 02 17 15 15 00 1 4288.302
2022 02 17 15 00 00 1 4288.254
2022 02 17 14 45 00 1 4288.214
2022 02 17 14 30 00 1 4288.185
2022 02 17 14 15 00 1 4288.158
2022 02 17 14 00 00 1 4288.139
2022 02 17 13 45 00 1 4288.134
2022 02 17 13 30 00 1 4288.133
2022 02 17 13 15 00 1 4288.143
2022 02 17 13 00 00 1 4288.158
2022 02 17 12 45 00 1 4288.181
2022 02 17 12 30 00 1 4288.210
2022 02 17 12 15 00 1 4288.247
2022 02 17 12 00 00 1 4288.290
2022 02 17 11 45 00 1 4288.338
2022 02 17 11 30 00 1 4288.382
2022 02 17 11 15 00 1 4288.436
2022 02 17 11 00 00 1 4288.494
2022 02 17 10 45 00 1 4288.545
2022 02 17 10 30 00 1 4288.597
2022 02 17 10 15 00 1 4288.643
2022 02 17 10 00 00 1 4288.690
2022 02 17 09 45 00 1 4288.727
2022 02 17 09 30 00 1 4288.761
2022 02 17 09 15 00 1 4288.788
2022 02 17 09 00 00 1 4288.805
2022 02 17 08 45 00 1 4288.812
2022 02 17 08 30 00 1 4288.814
2022 02 17 08 15 00 1 4288.804
2022 02 17 08 00 00 1 4288.789
2022 02 17 07 45 00 1 4288.759
2022 02 17 07 30 00 1 4288.724
2022 02 17 07 15 00 1 4288.680
2022 02 17 07 00 00 1 4288.628
2022 02 17 06 45 00 1 4288.568
2022 02 17 06 30 00 1 4288.504
2022 02 17 06 15 00 1 4288.426
2022 02 17 06 00 00 1 4288.344
2022 02 17 05 45 00 1 4288.256
2022 02 17 05 30 00 1 4288.169
2022 02 17 05 15 00 1 4288.076
2022 02 17 05 00 00 1 4287.984
2022 02 17 04 45 00 1 4287.894
2022 02 17 04 30 00 1 4287.809
2022 02 17 04 15 00 1 4287.722
2022 02 17 04 00 00 1 4287.645
2022 02 17 03 45 00 1 4287.571
2022 02 17 03 30 00 1 4287.504
2022 02 17 03 15 00 1 4287.440
2022 02 17 03 00 00 1 4287.388
2022 02 17 02 45 00 1 4287.345
2022 02 17 02 30 00 1 4287.310
2022 02 17 02 15 00 1 4287.285
2022 02 17 02 00 00 1 4287.274
2022 02 17 01 45 00 1 4287.277
2022 02 17 01 30 00 1 4287.289
2022 02 17 01 15 00 1 4287.314
2022 02 17 01 00 00 1 4287.350
2022 02 17 00 45 00 1 4287.397
2022 02 17 00 30 00 1 4287.460
2022 02 17 00 15 00 1 4287.529
2022 02 17 00 00 00 1 4287.607
2022 02 16 23 45 00 1 4287.692
2022 02 16 23 30 00 1 4287.781
2022 02 16 23 15 00 1 4287.875
2022 02 16 23 00 00 1 4287.976
2022 02 16 22 45 00 1 4288.082
2022 02 16 22 30 00 1 4288.188
2022 02 16 22 15 00 1 4288.294
2022 02 16 22 00 00 1 4288.401
2022 02 16 21 45 00 1 4288.504
2022 02 16 21 30 00 1 4288.602
2022 02 16 21 15 00 1 4288.701
2022 02 16 21 00 00 1 4288.791
2022 02 16 20 45 00 1 4288.875
2022 02 16 20 30 00 1 4288.948
2022 02 16 20 15 00 1 4289.019
2022 02 16 20 00 00 1 4289.075
2022 02 16 19 45 00 1 4289.116
2022 02 16 19 30 00 1 4289.156
2022 02 16 19 15 00 1 4289.180
2022 02 16 19 00 00 1 4289.193
2022 02 16 18 45 00 1 4289.195
2022 02 16 18 30 00 1 4289.185
2022 02 16 18 15 00 1 4289.169
2022 02 16 18 00 00 1 4289.141
2022 02 16 17 45 00 1 4289.110
2022 02 16 17 30 00 1 4289.070
2022 02 16 17 15 00 1 4289.022
2022 02 16 17 00 00 1 4288.971
2022 02 16 16 45 00 1 4288.909
2022 02 16 16 30 00 1 4288.846
2022 02 16 16 15 00 1 4288.780
2022 02 16 16 00 00 1 4288.715
2022 02 16 15 45 00 1 4288.650
2022 02 16 15 30 00 1 4288.585
2022 02 16 15 15 00 1 4288.522
2022 02 16 15 00 00 1 4288.464
2022 02 16 14 45 00 1 4288.412
2022 02 16 14 30 00 1 4288.360
2022 02 16 14 15 00 1 4288.319
2022 02 16 14 00 00 1 4288.286
2022 02 16 13 45 00 1 4288.256
2022 02 16 13 30 00 1 4288.240
2022 02 16 13 15 00 1 4288.227
2022 02 16 13 00 00 1 4288.222
2022 02 16 12 45 00 1 4288.223
2022 02 16 12 30 00 1 4288.230
2022 02 16 12 15 00 1 4288.245
2022 02 16 12 00 00 1 4288.265
2022 02 16 11 45 00 1 4288.295
2022 02 16 11 30 00 1 4288.329
2022 02 16 11 15 00 1 4288.366
2022 02 16 11 00 00 1 4288.408
2022 02 16 10 45 00 1 4288.451
2022 02 16 10 30 00 1 4288.493
2022 02 16 10 15 00 1 4288.538
2022 02 16 10 00 00 1 4288.579
2022 02 16 09 45 00 1 4288.618
2022 02 16 09 30 00 1 4288.657
2022 02 16 09 15 00 1 4288.690
2022 02 16 09 00 00 1 4288.721
2022 02 16 08 45 00 1 4288.737
2022 02 16 08 30 00 1 4288.751
2022 02 16 08 15 00 1 4288.758
2022 02 16 08 00 00 1 4288.756
2022 02 16 07 45 00 1 4288.746
2022 02 16 07 30 00 1 4288.728
2022 02 16 07 15 00 1 4288.703
2022 02 16 07 00 00 1 4288.668
2022 02 16 06 45 00 1 4288.626
2022 02 16 06 30 00 1 4288.576
2022 02 16 06 15 00 1 4288.517
2022 02 16 06 00 00 1 4288.450
2022 02 16 05 45 00 1 4288.377
2022 02 16 05 30 00 1 4288.300
2022 02 16 05 15 00 1 4288.217
2022 02 16 05 00 00 1 4288.128
2022 02 16 04 45 00 1 4288.042
2022 02 16 04 30 00 1 4287.952
2022 02 16 04 15 00 1 4287.864
2022 02 16 04 00 00 1 4287.777
2022 02 16 03 45 00 1 4287.692
2022 02 16 03 30 00 1 4287.616
2022 02 16 03 15 00 1 4287.545
2022 02 16 03 00 00 1 4287.478
2022 02 16 02 45 00 1 4287.418
2022 02 16 02 30 00 1 4287.365
2022 02 16 02 15 00 1 4287.321
2022 02 16 02 00 00 1 4287.292
2022 02 16 01 45 00 1 4287.270
2022 02 16 01 30 00 1 4287.260
2022 02 16 01 15 00 1 4287.260
2022 02 16 01 00 00 1 4287.270
2022 02 16 00 45 00 1 4287.294
2022 02 16 00 30 00 1 4287.328
2022 02 16 00 15 00 1 4287.374
2022 02 16 00 00 00 1 4287.431
2022 02 15 23 45 00 1 4287.493
2022 02 15 23 30 00 1 4287.566
2022 02 15 23 15 00 1 4287.651
2022 02 15 23 00 00 1 4287.739
2022 02 15 22 45 00 1 4287.835
2022 02 15 22 30 00 1 4287.931
2022 02 15 22 15 00 1 4288.032
2022 02 15 22 00 00 1 4288.135
2022 02 15 21 45 00 1 4288.243
2022 02 15 21 30 00 1 4288.346
2022 02 15 21 15 00 1 4288.449
2022 02 15 21 00 00 1 4288.547
2022 02 15 20 45 00 1 4288.647
2022 02 15 20 30 00 1 4288.739
2022 02 15 20 15 00 1 4288.828
2022 02 15 20 00 00 1 4288.908
2022 02 15 19 45 00 1 4288.976
2022 02 15 19 30 00 1 4289.039
2022 02 15 19 15 00 1 4289.091
2022 02 15 19 00 00 1 4289.134
2022 02 15 18 45 00 1 4289.168
2022 02 15 18 30 00 1 4289.185
2022 02 15 18 15 00 1 4289.195
2022 02 15 18 00 00 1 4289.199
2022 02 15 17 45 00 1 4289.189
2022 02 15 17 30 00 1 4289.175
2022 02 15 17 15 00 1 4289.148
2022 02 15 17 00 00 1 4289.112
2022 02 15 16 45 00 1 4289.070
2022 02 15 16 30 00 1 4289.024
2022 02 15 16 15 00 1 4288.971
2022 02 15 16 00 00 1 4288.919
2022 02 15 15 45 00 1 4288.861
2022 02 15 15 30 00 1 4288.799
2022 02 15 15 15 00 1 4288.739
2022 02 15 15 00 00 1 4288.682
2022 02 15 14 45 00 1 4288.623
2022 02 15 14 30 00 1 4288.568
2022 02 15 14 15 00 1 4288.518
2022 02 15 14 00 00 1 4288.467
2022 02 15 13 45 00 1 4288.426
2022 02 15 13 30 00 1 4288.391
2022 02 15 13 15 00 1 4288.362
2022 02 15 13 00 00 1 4288.336
2022 02 15 12 45 00 1 4288.318
2022 02 15 12 30 00 1 4288.308
2022 02 15 12 15 00 1 4288.304
2022 02 15 12 00 00 1 4288.306
2022 02 15 11 45 00 1 4288.317
2022 02 15 11 30 00 1 4288.335
2022 02 15 11 15 00 1 4288.354
2022 02 15 11 00 00 1 4288.379
2022 02 15 10 45 00 1 4288.411
2022 02 15 10 30 00 1 4288.443
2022 02 15 10 15 00 1 4288.478
2022 02 15 10 00 00 1 4288.512
2022 02 15 09 45 00 1 4288.550
2022 02 15 09 30 00 1 4288.582
2022 02 15 09 15 00 1 4288.617
2022 02 15 09 00 00 1 4288.650
2022 02 15 08 45 00 1 4288.677
2022 02 15 08 30 00 1 4288.701
2022 02 15 08 15 00 1 4288.717
2022 02 15 08 00 00 1 4288.727
2022 02 15 07 45 00 1 4288.729
2022 02 15 07 30 00 1 4288.725
2022 02 15 07 15 00 1 4288.717
2022 02 15 07 00 00 1 4288.698
2022 02 15 06 45 00 1 4288.673
2022 02 15 06 30 00 1 4288.638
2022 02 15 06 15 00 1 4288.598
2022 02 15 06 00 00 1 4288.547
2022 02 15 05 45 00 1 4288.490
2022 02 15 05 30 00 1 4288.427
2022 02 15 05 15 00 1 4288.360
2022 02 15 05 00 00 1 4288.285
2022 02 15 04 45 00 1 4288.202
2022 02 15 04 30 00 1 4288.087
2022 02 15 04 15 00 1 4288.010
2022 02 15 04 00 00 1 4287.926
2022 02 15 03 45 00 1 4287.844
2022 02 15 03 30 00 1 4287.765
2022 02 15 03 15 00 1 4287.685
2022 02 15 03 00 00 1 4287.609
2022 02 15 02 45 00 1 4287.538
2022 02 15 02 30 00 1 4287.473
2022 02 15 02 15 00 1 4287.415
2022 02 15 02 00 00 1 4287.361
2022 02 15 01 45 00 1 4287.318
2022 02 15 01 30 00 1 4287.285
2022 02 15 01 15 00 1 4287.263
2022 02 15 01 00 00 1 4287.251
2022 02 15 00 45 00 1 4287.251
2022 02 15 00 30 00 1 4287.259
2022 02 15 00 15 00 1 4287.283
2022 02 15 00 00 00 1 4287.315
2022 02 14 23 45 00 1 4287.355
2022 02 14 23 30 00 1 4287.408
2022 02 14 23 15 00 1 4287.471
2022 02 14 23 00 00 1 4287.538
2022 02 14 22 45 00 1 4287.614
2022 02 14 22 30 00 1 4287.696
2022 02 14 22 15 00 1 4287.786
2022 02 14 22 00 00 1 4287.877
2022 02 14 21 45 00 1 4287.976
2022 02 14 21 30 00 1 4288.077
2022 02 14 21 15 00 1 4288.176
2022 02 14 21 00 00 1 4288.276
2022 02 14 20 45 00 1 4288.376
2022 02 14 20 30 00 1 4288.474
2022 02 14 20 15 00 1 4288.567
2022 02 14 20 00 00 1 4288.657
2022 02 14 19 45 00 1 4288.740
2022 02 14 19 30 00 1 4288.817
2022 02 14 19 15 00 1 4288.884
2022 02 14 19 00 00 1 4288.946
2022 02 14 18 45 00 1 4288.998
2022 02 14 18 30 00 1 4289.044
2022 02 14 18 15 00 1 4289.078
2022 02 14 18 00 00 1 4289.105
2022 02 14 17 45 00 1 4289.120
2022 02 14 17 30 00 1 4289.126
2022 02 14 17 15 00 1 4289.122
2022 02 14 17 00 00 1 4289.113
2022 02 14 16 45 00 1 4289.092
2022 02 14 16 30 00 1 4289.064
2022 02 14 16 15 00 1 4289.031
2022 02 14 16 00 00 1 4288.994
2022 02 14 15 45 00 1 4288.950
2022 02 14 15 30 00 1 4288.902
2022 02 14 15 15 00 1 4288.853
2022 02 14 15 00 00 1 4288.800
2022 02 14 14 45 00 1 4288.746
2022 02 14 14 30 00 1 4288.694
2022 02 14 14 15 00 1 4288.641
2022 02 14 14 00 00 1 4288.589
2022 02 14 13 45 00 1 4288.543
2022 02 14 13 30 00 1 4288.497
2022 02 14 13 15 00 1 4288.457
2022 02 14 13 00 00 1 4288.418
2022 02 14 12 45 00 1 4288.385
2022 02 14 12 30 00 1 4288.362
2022 02 14 12 15 00 1 4288.340
2022 02 14 12 00 00 1 4288.329
2022 02 14 11 45 00 1 4288.322
2022 02 14 11 30 00 1 4288.321
2022 02 14 11 15 00 1 4288.326
2022 02 14 11 00 00 1 4288.336
2022 02 14 10 45 00 1 4288.352
2022 02 14 10 30 00 1 4288.375
2022 02 14 10 15 00 1 4288.395
2022 02 14 10 00 00 1 4288.421
2022 02 14 09 45 00 1 4288.449
2022 02 14 09 30 00 1 4288.479
2022 02 14 09 15 00 1 4288.508
2022 02 14 09 00 00 1 4288.534
2022 02 14 08 45 00 1 4288.561
2022 02 14 08 30 00 1 4288.585
2022 02 14 08 15 00 1 4288.605
2022 02 14 08 00 00 1 4288.623
2022 02 14 07 45 00 1 4288.634
2022 02 14 07 30 00 1 4288.641
2022 02 14 07 15 00 1 4288.642
2022 02 14 07 00 00 1 4288.640
2022 02 14 06 45 00 1 4288.629
2022 02 14 06 30 00 1 4288.611
2022 02 14 06 15 00 1 4288.587
2022 02 14 06 00 00 1 4288.556
2022 02 14 05 45 00 1 4288.518
2022 02 14 05 30 00 1 4288.476
2022 02 14 05 15 00 1 4288.425
2022 02 14 05 00 00 1 4288.367
2022 02 14 04 45 00 1 4288.305
2022 02 14 04 30 00 1 4288.240
2022 02 14 04 15 00 1 4288.169
2022 02 14 04 00 00 1 4288.095
2022 02 14 03 45 00 1 4288.019
2022 02 14 03 30 00 1 4287.941
2022 02 14 03 15 00 1 4287.862
2022 02 14 03 00 00 1 4287.788
2022 02 14 02 45 00 1 4287.716
2022 02 14 02 30 00 1 4287.646
2022 02 14 02 15 00 1 4287.579
2022 02 14 02 00 00 1 4287.518
2022 02 14 01 45 00 1 4287.464
2022 02 14 01 30 00 1 4287.417
2022 02 14 01 15 00 1 4287.376
2022 02 14 01 00 00 1 4287.342
2022 02 14 00 45 00 1 4287.320
2022 02 14 00 30 00 1 4287.305
2022 02 14 00 15 00 1 4287.300
2022 02 14 00 00 00 1 4287.304
2022 02 13 23 45 00 1 4287.317
2022 02 13 23 30 00 1 4287.344
2022 02 13 23 15 00 1 4287.377
2022 02 13 23 00 00 1 4287.419
2022 02 13 22 45 00 1 4287.471
2022 02 13 22 30 00 1 4287.532
2022 02 13 22 15 00 1 4287.599
2022 02 13 22 00 00 1 4287.676
2022 02 13 21 45 00 1 4287.755
2022 02 13 21 30 00 1 4287.840
2022 02 13 21 15 00 1 4287.929
2022 02 13 21 00 00 1 4288.022
2022 02 13 20 45 00 1 4288.118
2022 02 13 20 30 00 1 4288.214
2022 02 13 20 15 00 1 4288.313
2022 02 13 20 00 00 1 4288.408
2022 02 13 19 45 00 1 4288.501
2022 02 13 19 30 00 1 4288.590
2022 02 13 19 15 00 1 4288.673
2022 02 13 19 00 00 1 4288.751
2022 02 13 18 45 00 1 4288.823
2022 02 13 18 30 00 1 4288.886
2022 02 13 18 15 00 1 4288.940
2022 02 13 18 00 00 1 4288.989
2022 02 13 17 45 00 1 4289.026
2022 02 13 17 30 00 1 4289.057
2022 02 13 17 15 00 1 4289.077
2022 02 13 17 00 00 1 4289.090
2022 02 13 16 45 00 1 4289.095
2022 02 13 16 30 00 1 4289.092
2022 02 13 16 15 00 1 4289.082
2022 02 13 16 00 00 1 4289.063
2022 02 13 15 45 00 1 4289.040
2022 02 13 15 30 00 1 4289.008
2022 02 13 15 15 00 1 4288.975
2022 02 13 15 00 00 1 4288.936
2022 02 13 14 45 00 1 4288.892
2022 02 13 14 30 00 1 4288.846
2022 02 13 14 15 00 1 4288.797
2022 02 13 14 00 00 1 4288.749
2022 02 13 13 45 00 1 4288.700
2022 02 13 13 30 00 1 4288.654
2022 02 13 13 15 00 1 4288.608
2022 02 13 13 00 00 1 4288.564
2022 02 13 12 45 00 1 4288.526
2022 02 13 12 30 00 1 4288.489
2022 02 13 12 15 00 1 4288.456
2022 02 13 12 00 00 1 4288.428
2022 02 13 11 45 00 1 4288.406
2022 02 13 11 30 00 1 4288.389
2022 02 13 11 15 00 1 4288.376
2022 02 13 11 00 00 1 4288.371
2022 02 13 10 45 00 1 4288.371
2022 02 13 10 30 00 1 4288.375
2022 02 13 10 15 00 1 4288.383
2022 02 13 10 00 00 1 4288.395
2022 02 13 09 45 00 1 4288.411
2022 02 13 09 30 00 1 4288.427
2022 02 13 09 15 00 1 4288.446
2022 02 13 09 00 00 1 4288.467
2022 02 13 08 45 00 1 4288.489
2022 02 13 08 30 00 1 4288.508
2022 02 13 08 15 00 1 4288.528
2022 02 13 08 00 00 1 4288.548
2022 02 13 07 45 00 1 4288.564
2022 02 13 07 30 00 1 4288.577
2022 02 13 07 15 00 1 4288.588
2022 02 13 07 00 00 1 4288.595
2022 02 13 06 45 00 1 4288.597
2022 02 13 06 30 00 1 4288.594
2022 02 13 06 15 00 1 4288.587
2022 02 13 06 00 00 1 4288.572
2022 02 13 05 45 00 1 4288.553
2022 02 13 05 30 00 1 4288.526
2022 02 13 05 15 00 1 4288.493
2022 02 13 05 00 00 1 4288.454
2022 02 13 04 45 00 1 4288.412
2022 02 13 04 30 00 1 4288.359
2022 02 13 04 15 00 1 4288.305
2022 02 13 04 00 00 1 4288.248
2022 02 13 03 45 00 1 4288.183
2022 02 13 03 30 00 1 4288.117
2022 02 13 03 15 00 1 4288.051
2022 02 13 03 00 00 1 4287.980
2022 02 13 02 45 00 1 4287.909
2022 02 13 02 30 00 1 4287.840
2022 02 13 02 15 00 1 4287.770
2022 02 13 02 00 00 1 4287.701
2022 02 13 01 45 00 1 4287.639
2022 02 13 01 30 00 1 4287.580
2022 02 13 01 15 00 1 4287.526
2022 02 13 01 00 00 1 4287.478
2022 02 13 00 45 00 1 4287.437
2022 02 13 00 30 00 1 4287.402
