#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2022 02 20 06 00 00 1 2747.594
2022 02 20 05 45 00 1 2747.521
2022 02 20 05 30 00 1 2747.437
2022 02 20 05 15 00 1 2747.350
2022 02 20 05 00 00 1 2747.259
2022 02 20 04 45 00 1 2747.163
2022 02 20 04 30 00 1 2747.068
2022 02 20 04 15 00 1 2746.973
2022 02 20 04 00 00 1 2746.878
2022 02 20 03 45 00 1 2746.791
2022 02 20 03 30 00 1 2746.707
2022 02 20 03 15 00 1 2746.629
2022 02 20 03 00 00 1 2746.565
2022 02 20 02 45 00 1 2746.510
2022 02 20 02 30 00 1 2746.464
2022 02 20 02 15 00 1 2746.433
2022 02 20 02 00 00 1 2746.411
2022 02 20 01 45 00 1 2746.403
2022 02 20 01 30 00 1 2746.408
2022 02 20 01 15 00 1 2746.427
2022 02 20 01 00 00 1 2746.460
2022 02 20 00 45 00 1 2746.504
2022 02 20 00 30 00 1 2746.563
2022 02 20 00 15 00 1 2746.633
2022 02 20 00 00 00 1 2746.712
2022 02 19 23 45 00 1 2746.801
2022 02 19 23 30 00 1 2746.895
2022 02 19 23 15 00 1 2746.998
2022 02 19 23 00 00 1 2747.102
2022 02 19 22 45 00 1 2747.211
2022 02 19 22 30 00 1 2747.322
2022 02 19 22 15 00 1 2747.433
2022 02 19 22 00 00 1 2747.541
2022 02 19 21 45 00 1 2747.645
2022 02 19 21 30 00 1 2747.744
2022 02 19 21 15 00 1 2747.834
2022 02 19 21 00 00 1 2747.914
2022 02 19 20 45 00 1 2747.985
2022 02 19 20 30 00 1 2748.047
2022 02 19 20 15 00 1 2748.096
2022 02 19 20 00 00 1 2748.131
2022 02 19 19 45 00 1 2748.152
2022 02 19 19 30 00 1 2748.162
2022 02 19 19 15 00 1 2748.158
2022 02 19 19 00 00 1 2748.138
2022 02 19 18 45 00 1 2748.106
2022 02 19 18 30 00 1 2748.058
2022 02 19 18 15 00 1 2747.997
2022 02 19 18 00 00 1 2747.925
2022 02 19 17 45 00 1 2747.839
2022 02 19 17 30 00 1 2747.745
2022 02 19 17 15 00 1 2747.642
2022 02 19 17 00 00 1 2747.533
2022 02 19 16 45 00 1 2747.417
2022 02 19 16 30 00 1 2747.297
2022 02 19 16 15 00 1 2747.174
2022 02 19 16 00 00 1 2747.052
2022 02 19 15 45 00 1 2746.931
2022 02 19 15 30 00 1 2746.814
2022 02 19 15 15 00 1 2746.705
2022 02 19 15 00 00 1 2746.602
2022 02 19 14 45 00 1 2746.506
2022 02 19 14 30 00 1 2746.422
2022 02 19 14 15 00 1 2746.346
2022 02 19 14 00 00 1 2746.282
2022 02 19 13 45 00 1 2746.230
2022 02 19 13 30 00 1 2746.191
2022 02 19 13 15 00 1 2746.166
2022 02 19 13 00 00 1 2746.158
2022 02 19 12 45 00 1 2746.165
2022 02 19 12 30 00 1 2746.181
2022 02 19 12 15 00 1 2746.212
2022 02 19 12 00 00 1 2746.255
2022 02 19 11 45 00 1 2746.311
2022 02 19 11 30 00 1 2746.377
2022 02 19 11 15 00 1 2746.453
2022 02 19 11 00 00 1 2746.537
2022 02 19 10 45 00 1 2746.629
2022 02 19 10 30 00 1 2746.727
2022 02 19 10 15 00 1 2746.827
2022 02 19 10 00 00 1 2746.930
2022 02 19 09 45 00 1 2747.035
2022 02 19 09 30 00 1 2747.139
2022 02 19 09 15 00 1 2747.238
2022 02 19 09 00 00 1 2747.332
2022 02 19 08 45 00 1 2747.425
2022 02 19 08 30 00 1 2747.509
2022 02 19 08 15 00 1 2747.586
2022 02 19 08 00 00 1 2747.654
2022 02 19 07 45 00 1 2747.710
2022 02 19 07 30 00 1 2747.754
2022 02 19 07 15 00 1 2747.784
2022 02 19 07 00 00 1 2747.805
2022 02 19 06 45 00 1 2747.810
2022 02 19 06 30 00 1 2747.803
2022 02 19 06 15 00 1 2747.785
2022 02 19 06 00 00 1 2747.752
2022 02 19 05 45 00 1 2747.707
2022 02 19 05 30 00 1 2747.652
2022 02 19 05 15 00 1 2747.589
2022 02 19 05 00 00 1 2747.516
2022 02 19 04 45 00 1 2747.435
2022 02 19 04 30 00 1 2747.350
2022 02 19 04 15 00 1 2747.259
2022 02 19 04 00 00 1 2747.165
2022 02 19 03 45 00 1 2747.073
2022 02 19 03 30 00 1 2746.983
2022 02 19 03 15 00 1 2746.895
2022 02 19 03 00 00 1 2746.812
2022 02 19 02 45 00 1 2746.737
2022 02 19 02 30 00 1 2746.670
2022 02 19 02 15 00 1 2746.613
2022 02 19 02 00 00 1 2746.567
2022 02 19 01 45 00 1 2746.532
2022 02 19 01 30 00 1 2746.508
2022 02 19 01 15 00 1 2746.495
2022 02 19 01 00 00 1 2746.494
2022 02 19 00 45 00 1 2746.508
2022 02 19 00 30 00 1 2746.534
2022 02 19 00 15 00 1 2746.572
2022 02 19 00 00 00 1 2746.624
2022 02 18 23 45 00 1 2746.689
2022 02 18 23 30 00 1 2746.764
2022 02 18 23 15 00 1 2746.844
2022 02 18 23 00 00 1 2746.934
2022 02 18 22 45 00 1 2747.030
2022 02 18 22 30 00 1 2747.133
2022 02 18 22 15 00 1 2747.234
2022 02 18 22 00 00 1 2747.342
2022 02 18 21 45 00 1 2747.448
2022 02 18 21 30 00 1 2747.549
2022 02 18 21 15 00 1 2747.646
2022 02 18 21 00 00 1 2747.739
2022 02 18 20 45 00 1 2747.825
2022 02 18 20 30 00 1 2747.900
2022 02 18 20 15 00 1 2747.968
2022 02 18 20 00 00 1 2748.025
2022 02 18 19 45 00 1 2748.070
2022 02 18 19 30 00 1 2748.103
2022 02 18 19 15 00 1 2748.119
2022 02 18 19 00 00 1 2748.122
2022 02 18 18 45 00 1 2748.111
2022 02 18 18 30 00 1 2748.089
2022 02 18 18 15 00 1 2748.050
2022 02 18 18 00 00 1 2747.996
2022 02 18 17 45 00 1 2747.931
2022 02 18 17 30 00 1 2747.854
2022 02 18 17 15 00 1 2747.763
2022 02 18 17 00 00 1 2747.664
2022 02 18 16 45 00 1 2747.556
2022 02 18 16 30 00 1 2747.442
2022 02 18 16 15 00 1 2747.323
2022 02 18 16 00 00 1 2747.201
2022 02 18 15 45 00 1 2747.074
2022 02 18 15 30 00 1 2746.947
2022 02 18 15 15 00 1 2746.822
2022 02 18 15 00 00 1 2746.702
2022 02 18 14 45 00 1 2746.586
2022 02 18 14 30 00 1 2746.477
2022 02 18 14 15 00 1 2746.378
2022 02 18 14 00 00 1 2746.290
2022 02 18 13 45 00 1 2746.212
2022 02 18 13 30 00 1 2746.144
2022 02 18 13 15 00 1 2746.090
2022 02 18 13 00 00 1 2746.048
2022 02 18 12 45 00 1 2746.021
2022 02 18 12 30 00 1 2746.010
2022 02 18 12 15 00 1 2746.012
2022 02 18 12 00 00 1 2746.028
2022 02 18 11 45 00 1 2746.058
2022 02 18 11 30 00 1 2746.103
2022 02 18 11 15 00 1 2746.161
2022 02 18 11 00 00 1 2746.227
2022 02 18 10 45 00 1 2746.306
2022 02 18 10 30 00 1 2746.395
2022 02 18 10 15 00 1 2746.492
2022 02 18 10 00 00 1 2746.593
2022 02 18 09 45 00 1 2746.701
2022 02 18 09 30 00 1 2746.810
2022 02 18 09 15 00 1 2746.922
2022 02 18 09 00 00 1 2747.031
2022 02 18 08 45 00 1 2747.141
2022 02 18 08 30 00 1 2747.246
2022 02 18 08 15 00 1 2747.344
2022 02 18 08 00 00 1 2747.436
2022 02 18 07 45 00 1 2747.522
2022 02 18 07 30 00 1 2747.595
2022 02 18 07 15 00 1 2747.657
2022 02 18 07 00 00 1 2747.710
2022 02 18 06 45 00 1 2747.748
2022 02 18 06 30 00 1 2747.776
2022 02 18 06 15 00 1 2747.792
2022 02 18 06 00 00 1 2747.796
2022 02 18 05 45 00 1 2747.784
2022 02 18 05 30 00 1 2747.762
2022 02 18 05 15 00 1 2747.727
2022 02 18 05 00 00 1 2747.681
2022 02 18 04 45 00 1 2747.626
2022 02 18 04 30 00 1 2747.561
2022 02 18 04 15 00 1 2747.488
2022 02 18 04 00 00 1 2747.409
2022 02 18 03 45 00 1 2747.328
2022 02 18 03 30 00 1 2747.245
2022 02 18 03 15 00 1 2747.159
2022 02 18 03 00 00 1 2747.075
2022 02 18 02 45 00 1 2746.995
2022 02 18 02 30 00 1 2746.920
2022 02 18 02 15 00 1 2746.850
2022 02 18 02 00 00 1 2746.787
2022 02 18 01 45 00 1 2746.734
2022 02 18 01 30 00 1 2746.691
2022 02 18 01 15 00 1 2746.655
2022 02 18 01 00 00 1 2746.634
2022 02 18 00 45 00 1 2746.621
2022 02 18 00 30 00 1 2746.619
2022 02 18 00 15 00 1 2746.630
2022 02 18 00 00 00 1 2746.655
2022 02 17 23 45 00 1 2746.691
2022 02 17 23 30 00 1 2746.737
2022 02 17 23 15 00 1 2746.795
2022 02 17 23 00 00 1 2746.860
2022 02 17 22 45 00 1 2746.935
2022 02 17 22 30 00 1 2747.017
2022 02 17 22 15 00 1 2747.105
2022 02 17 22 00 00 1 2747.197
2022 02 17 21 45 00 1 2747.292
2022 02 17 21 30 00 1 2747.389
2022 02 17 21 15 00 1 2747.484
2022 02 17 21 00 00 1 2747.578
2022 02 17 20 45 00 1 2747.666
2022 02 17 20 30 00 1 2747.751
2022 02 17 20 15 00 1 2747.828
2022 02 17 20 00 00 1 2747.895
2022 02 17 19 45 00 1 2747.955
2022 02 17 19 30 00 1 2748.004
2022 02 17 19 15 00 1 2748.041
2022 02 17 19 00 00 1 2748.066
2022 02 17 18 45 00 1 2748.077
2022 02 17 18 30 00 1 2748.076
2022 02 17 18 15 00 1 2748.060
2022 02 17 18 00 00 1 2748.030
2022 02 17 17 45 00 1 2747.988
