#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2022 02 20 06 00 00 1 5565.410
2022 02 20 05 45 00 1 5565.401
2022 02 20 05 30 00 1 5565.391
2022 02 20 05 15 00 1 5565.378
2022 02 20 05 00 00 1 5565.362
2022 02 20 04 45 00 1 5565.343
2022 02 20 04 30 00 1 5565.319
2022 02 20 04 15 00 1 5565.297
2022 02 20 04 00 00 1 5565.274
2022 02 20 03 45 00 1 5565.245
2022 02 20 03 30 00 1 5565.216
2022 02 20 03 15 00 1 5565.186
2022 02 20 03 00 00 1 5565.161
2022 02 20 02 45 00 1 5565.133
2022 02 20 02 30 00 1 5565.106
2022 02 20 02 15 00 1 5565.080
2022 02 20 02 00 00 1 5565.062
2022 02 20 01 45 00 1 5565.041
2022 02 20 01 30 00 1 5565.024
2022 02 20 01 15 00 1 5565.009
2022 02 20 01 00 00 1 5564.999
2022 02 20 00 45 00 1 5564.995
2022 02 20 00 30 00 1 5564.989
2022 02 20 00 15 00 1 5564.991
2022 02 20 00 00 00 1 5564.995
2022 02 19 23 45 00 1 5565.002
2022 02 19 23 30 00 1 5565.012
2022 02 19 23 15 00 1 5565.020
2022 02 19 23 00 00 1 5565.032
2022 02 19 22 45 00 1 5565.046
2022 02 19 22 30 00 1 5565.062
2022 02 19 22 15 00 1 5565.080
2022 02 19 22 00 00 1 5565.102
2022 02 19 21 45 00 1 5565.123
2022 02 19 21 30 00 1 5565.145
2022 02 19 21 15 00 1 5565.167
2022 02 19 21 00 00 1 5565.187
2022 02 19 20 45 00 1 5565.205
2022 02 19 20 30 00 1 5565.223
2022 02 19 20 15 00 1 5565.241
2022 02 19 20 00 00 1 5565.255
2022 02 19 19 45 00 1 5565.270
2022 02 19 19 30 00 1 5565.282
2022 02 19 19 15 00 1 5565.290
2022 02 19 19 00 00 1 5565.294
2022 02 19 18 45 00 1 5565.296
2022 02 19 18 30 00 1 5565.294
2022 02 19 18 15 00 1 5565.289
2022 02 19 18 00 00 1 5565.285
2022 02 19 17 45 00 1 5565.279
2022 02 19 17 30 00 1 5565.268
2022 02 19 17 15 00 1 5565.256
2022 02 19 17 00 00 1 5565.239
2022 02 19 16 45 00 1 5565.219
2022 02 19 16 30 00 1 5565.196
2022 02 19 16 15 00 1 5565.176
2022 02 19 16 00 00 1 5565.150
2022 02 19 15 45 00 1 5565.125
2022 02 19 15 30 00 1 5565.100
2022 02 19 15 15 00 1 5565.074
2022 02 19 15 00 00 1 5565.050
2022 02 19 14 45 00 1 5565.024
2022 02 19 14 30 00 1 5565.000
2022 02 19 14 15 00 1 5564.980
2022 02 19 14 00 00 1 5564.963
2022 02 19 13 45 00 1 5564.947
2022 02 19 13 30 00 1 5564.933
2022 02 19 13 15 00 1 5564.926
2022 02 19 13 00 00 1 5564.921
2022 02 19 12 45 00 1 5564.918
2022 02 19 12 30 00 1 5564.925
2022 02 19 12 15 00 1 5564.932
2022 02 19 12 00 00 1 5564.944
2022 02 19 11 45 00 1 5564.956
2022 02 19 11 30 00 1 5564.974
2022 02 19 11 15 00 1 5564.994
2022 02 19 11 00 00 1 5565.017
2022 02 19 10 45 00 1 5565.045
2022 02 19 10 30 00 1 5565.077
2022 02 19 10 15 00 1 5565.106
2022 02 19 10 00 00 1 5565.137
2022 02 19 09 45 00 1 5565.166
2022 02 19 09 30 00 1 5565.200
2022 02 19 09 15 00 1 5565.231
2022 02 19 09 00 00 1 5565.265
2022 02 19 08 45 00 1 5565.295
2022 02 19 08 30 00 1 5565.325
2022 02 19 08 15 00 1 5565.353
2022 02 19 08 00 00 1 5565.380
2022 02 19 07 45 00 1 5565.405
2022 02 19 07 30 00 1 5565.428
2022 02 19 07 15 00 1 5565.451
2022 02 19 07 00 00 1 5565.466
2022 02 19 06 45 00 1 5565.481
2022 02 19 06 30 00 1 5565.491
2022 02 19 06 15 00 1 5565.497
2022 02 19 00 00 00 1 5565.031
2022 02 18 23 45 00 1 5565.031
2022 02 18 23 30 00 1 5565.030
2022 02 18 23 15 00 1 5565.031
2022 02 18 23 00 00 1 5565.039
2022 02 18 22 45 00 1 5565.045
