#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2022 02 20 06 00 00 1 4433.706
2022 02 20 05 45 00 1 4433.719
2022 02 20 05 30 00 1 4433.733
2022 02 20 05 15 00 1 4433.746
2022 02 19 23 00 00 1 4433.896
2022 02 19 22 45 00 1 4433.882
2022 02 19 22 30 00 1 4433.861
2022 02 19 22 15 00 1 4433.834
2022 02 19 14 00 00 1 4433.733
2022 02 19 13 45 00 1 4433.757
2022 02 19 13 30 00 1 4433.783
2022 02 19 13 15 00 1 4433.803
2022 02 19 12 00 00 1 4433.892
2022 02 19 11 45 00 1 4433.905
2022 02 19 11 30 00 1 4433.912
2022 02 19 11 15 00 1 4433.917
2022 02 19 10 00 00 1 4433.900
2022 02 19 09 45 00 1 4433.893
2022 02 19 09 30 00 1 4433.884
2022 02 19 09 15 00 1 4433.874
2022 02 19 09 00 00 1 4433.863
2022 02 19 08 45 00 1 4433.857
2022 02 19 08 30 00 1 4433.844
2022 02 19 08 15 00 1 4433.838
2022 02 19 08 00 00 1 4433.828
2022 02 19 07 45 00 1 4433.822
2022 02 19 07 30 00 1 4433.815
2022 02 19 07 15 00 1 4433.809
2022 02 19 07 00 00 1 4433.803
2022 02 19 06 45 00 1 4433.802
2022 02 19 06 30 00 1 4433.800
2022 02 19 06 15 00 1 4433.801
2022 02 19 06 00 00 1 4433.799
2022 02 19 05 45 00 1 4433.804
2022 02 19 05 30 00 1 4433.805
2022 02 19 05 15 00 1 4433.809
2022 02 19 05 00 00 1 4433.819
2022 02 19 04 45 00 1 4433.827
2022 02 19 04 30 00 1 4433.835
2022 02 19 04 15 00 1 4433.845
2022 02 19 04 00 00 1 4433.855
2022 02 19 03 45 00 1 4433.869
2022 02 19 03 30 00 1 4433.879
2022 02 19 03 15 00 1 4433.892
2022 02 19 03 00 00 1 4433.905
2022 02 19 02 45 00 1 4433.916
2022 02 19 02 30 00 1 4433.926
2022 02 19 02 15 00 1 4433.935
2022 02 19 02 00 00 1 4433.942
2022 02 19 01 45 00 1 4433.952
2022 02 19 01 30 00 1 4433.956
2022 02 19 01 15 00 1 4433.965
2022 02 18 22 00 00 1 4433.845
2022 02 18 21 45 00 1 4433.823
2022 02 18 21 30 00 1 4433.798
2022 02 18 21 15 00 1 4433.773
2022 02 18 20 00 00 1 4433.628
2022 02 18 19 45 00 1 4433.602
2022 02 18 19 30 00 1 4433.577
2022 02 18 19 15 00 1 4433.551
2022 02 18 19 00 00 1 4433.529
2022 02 18 18 45 00 1 4433.510
2022 02 18 18 30 00 1 4433.496
2022 02 18 18 15 00 1 4433.481
2022 02 18 18 00 00 1 4433.467
2022 02 18 17 45 00 1 4433.459
2022 02 18 17 30 00 1 4433.452
2022 02 18 17 15 00 1 4433.447
2022 02 18 16 00 00 1 4433.468
2022 02 18 15 45 00 1 4433.484
2022 02 18 15 30 00 1 4433.500
2022 02 18 15 15 00 1 4433.520
2022 02 18 12 00 00 1 4433.857
2022 02 18 11 45 00 1 4433.877
2022 02 18 11 30 00 1 4433.896
2022 02 18 11 15 00 1 4433.911
2022 02 18 10 00 00 1 4433.941
2022 02 18 09 45 00 1 4433.940
2022 02 18 09 30 00 1 4433.937
2022 02 18 09 15 00 1 4433.937
