#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2022 02 17 07 15 00 1 3588.398
2022 02 17 07 00 00 1 3588.236
2022 02 17 06 45 00 1 3588.085
2022 02 17 06 30 00 1 3587.931
2022 02 17 06 15 00 1 3587.779
2022 02 17 06 00 00 1 3587.642
2022 02 17 05 45 00 1 3587.517
2022 02 17 05 30 00 1 3587.402
2022 02 17 05 15 00 1 3587.305
2022 02 17 05 00 00 1 3587.219
2022 02 17 04 45 00 1 3587.154
2022 02 17 04 30 00 1 3587.111
2022 02 17 04 15 00 1 3587.079
2022 02 17 04 00 00 1 3587.069
2022 02 17 03 45 00 1 3587.084
2022 02 17 03 30 00 1 3587.118
2022 02 17 03 15 00 1 3587.172
2022 02 17 03 00 00 1 3587.240
2022 02 17 02 45 00 1 3587.331
2022 02 17 02 30 00 1 3587.436
2022 02 17 02 15 00 1 3587.567
2022 02 17 02 00 00 1 3587.705
2022 02 17 01 45 00 1 3587.859
2022 02 17 01 30 00 1 3588.014
2022 02 17 01 15 00 1 3588.185
2022 02 17 01 00 00 1 3588.351
2022 02 17 00 45 00 1 3588.533
2022 02 17 00 30 00 1 3588.704
2022 02 17 00 15 00 1 3588.876
2022 02 17 00 00 00 1 3589.046
2022 02 16 23 45 00 1 3589.205
2022 02 16 23 30 00 1 3589.355
2022 02 16 23 15 00 1 3589.497
2022 02 16 23 00 00 1 3589.629
2022 02 16 22 45 00 1 3589.739
2022 02 16 22 30 00 1 3589.831
2022 02 16 22 15 00 1 3589.913
2022 02 16 22 00 00 1 3589.973
2022 02 16 21 45 00 1 3590.020
2022 02 16 21 30 00 1 3590.042
2022 02 16 21 15 00 1 3590.050
2022 02 16 21 00 00 1 3590.036
2022 02 16 20 45 00 1 3590.005
2022 02 16 20 30 00 1 3589.956
2022 02 16 20 15 00 1 3589.890
2022 02 16 20 00 00 1 3589.815
2022 02 16 19 45 00 1 3589.721
2022 02 16 19 30 00 1 3589.620
2022 02 16 19 15 00 1 3589.515
2022 02 16 19 00 00 1 3589.398
2022 02 16 18 45 00 1 3589.282
2022 02 16 18 30 00 1 3589.157
2022 02 16 18 15 00 1 3589.037
2022 02 16 18 00 00 1 3588.917
2022 02 16 17 45 00 1 3588.801
2022 02 16 17 30 00 1 3588.690
2022 02 16 17 15 00 1 3588.590
2022 02 16 17 00 00 1 3588.496
2022 02 16 16 45 00 1 3588.413
2022 02 16 16 30 00 1 3588.344
2022 02 16 16 15 00 1 3588.286
2022 02 16 16 00 00 1 3588.242
2022 02 16 15 45 00 1 3588.215
2022 02 16 15 30 00 1 3588.204
2022 02 16 15 15 00 1 3588.206
2022 02 16 15 00 00 1 3588.226
2022 02 16 14 45 00 1 3588.256
2022 02 16 14 30 00 1 3588.299
2022 02 16 14 15 00 1 3588.358
2022 02 16 14 00 00 1 3588.428
2022 02 16 13 45 00 1 3588.501
2022 02 16 13 30 00 1 3588.590
2022 02 16 13 15 00 1 3588.678
2022 02 16 13 00 00 1 3588.776
2022 02 16 12 45 00 1 3588.879
2022 02 16 12 30 00 1 3588.982
2022 02 16 12 15 00 1 3589.083
2022 02 16 12 00 00 1 3589.175
2022 02 16 11 45 00 1 3589.267
2022 02 16 11 30 00 1 3589.345
2022 02 16 11 15 00 1 3589.421
2022 02 16 11 00 00 1 3589.484
2022 02 16 10 45 00 1 3589.529
2022 02 16 10 30 00 1 3589.569
2022 02 16 10 15 00 1 3589.586
2022 02 16 10 00 00 1 3589.588
2022 02 16 09 45 00 1 3589.577
2022 02 16 09 30 00 1 3589.551
2022 02 16 09 15 00 1 3589.508
2022 02 16 09 00 00 1 3589.446
2022 02 16 08 45 00 1 3589.371
2022 02 16 08 30 00 1 3589.282
2022 02 16 08 15 00 1 3589.180
2022 02 16 08 00 00 1 3589.066
2022 02 16 07 45 00 1 3588.941
2022 02 16 07 30 00 1 3588.806
2022 02 16 07 15 00 1 3588.668
2022 02 16 07 00 00 1 3588.525
2022 02 16 06 45 00 1 3588.375
2022 02 16 06 30 00 1 3588.230
2022 02 16 06 15 00 1 3588.080
2022 02 16 06 00 00 1 3587.939
2022 02 16 05 45 00 1 3587.800
2022 02 16 05 30 00 1 3587.670
2022 02 16 05 15 00 1 3587.554
2022 02 16 05 00 00 1 3587.444
2022 02 16 04 45 00 1 3587.350
2022 02 16 04 30 00 1 3587.269
2022 02 16 04 15 00 1 3587.212
