#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2022 02 20 06 00 00 1 2942.372
2022 02 20 05 45 00 1 2942.413
2022 02 20 05 30 00 1 2942.444
2022 02 20 05 15 00 1 2942.467
2022 02 20 05 00 00 1 2942.475
2022 02 20 04 45 00 1 2942.474
2022 02 20 04 30 00 1 2942.461
2022 02 20 04 15 00 1 2942.438
2022 02 20 04 00 00 1 2942.402
2022 02 20 03 45 00 1 2942.356
2022 02 20 03 30 00 1 2942.301
2022 02 20 03 15 00 1 2942.236
2022 02 20 03 00 00 1 2942.163
2022 02 20 02 45 00 1 2942.086
2022 02 20 02 30 00 1 2942.003
2022 02 20 02 15 00 1 2941.918
2022 02 20 02 00 00 1 2941.829
2022 02 20 01 45 00 1 2941.738
2022 02 20 01 30 00 1 2941.650
2022 02 20 01 15 00 1 2941.561
2022 02 20 01 00 00 1 2941.480
2022 02 20 00 45 00 1 2941.402
2022 02 20 00 30 00 1 2941.325
2022 02 20 00 15 00 1 2941.261
2022 02 20 00 00 00 1 2941.205
2022 02 19 23 45 00 1 2941.158
2022 02 19 23 30 00 1 2941.121
2022 02 19 23 15 00 1 2941.095
2022 02 19 23 00 00 1 2941.079
2022 02 19 22 45 00 1 2941.076
2022 02 19 22 30 00 1 2941.086
2022 02 19 22 15 00 1 2941.107
2022 02 19 22 00 00 1 2941.138
2022 02 19 21 45 00 1 2941.178
2022 02 19 21 30 00 1 2941.231
2022 02 19 21 15 00 1 2941.291
2022 02 19 21 00 00 1 2941.360
2022 02 19 20 45 00 1 2941.434
2022 02 19 20 30 00 1 2941.517
2022 02 19 20 15 00 1 2941.604
2022 02 19 20 00 00 1 2941.693
2022 02 19 19 45 00 1 2941.788
2022 02 19 19 30 00 1 2941.881
2022 02 19 19 15 00 1 2941.972
2022 02 19 19 00 00 1 2942.060
2022 02 19 18 45 00 1 2942.146
2022 02 19 18 30 00 1 2942.230
2022 02 19 18 15 00 1 2942.303
2022 02 19 18 00 00 1 2942.368
2022 02 19 17 45 00 1 2942.427
2022 02 19 17 30 00 1 2942.475
2022 02 19 17 15 00 1 2942.514
2022 02 19 17 00 00 1 2942.543
2022 02 19 16 45 00 1 2942.559
2022 02 19 16 30 00 1 2942.566
2022 02 19 16 15 00 1 2942.560
2022 02 19 16 00 00 1 2942.542
2022 02 19 15 45 00 1 2942.515
2022 02 19 15 30 00 1 2942.474
2022 02 19 15 15 00 1 2942.423
2022 02 19 15 00 00 1 2942.361
2022 02 19 14 45 00 1 2942.292
2022 02 19 14 30 00 1 2942.218
2022 02 19 14 15 00 1 2942.139
2022 02 19 14 00 00 1 2942.054
2022 02 19 13 45 00 1 2941.966
2022 02 19 13 30 00 1 2941.876
2022 02 19 13 15 00 1 2941.786
2022 02 19 13 00 00 1 2941.698
2022 02 19 12 45 00 1 2941.612
2022 02 19 12 30 00 1 2941.530
2022 02 19 12 15 00 1 2941.452
2022 02 19 12 00 00 1 2941.381
2022 02 19 11 45 00 1 2941.318
2022 02 19 11 30 00 1 2941.262
2022 02 19 11 15 00 1 2941.216
2022 02 19 11 00 00 1 2941.180
2022 02 19 10 45 00 1 2941.156
2022 02 19 10 30 00 1 2941.141
2022 02 19 10 15 00 1 2941.140
2022 02 19 10 00 00 1 2941.150
2022 02 19 09 45 00 1 2941.172
2022 02 19 09 30 00 1 2941.204
2022 02 19 09 15 00 1 2941.244
2022 02 19 09 00 00 1 2941.292
2022 02 19 08 45 00 1 2941.349
2022 02 19 08 30 00 1 2941.413
2022 02 19 08 15 00 1 2941.487
2022 02 19 08 00 00 1 2941.566
2022 02 19 07 45 00 1 2941.648
2022 02 19 07 30 00 1 2941.734
2022 02 19 07 15 00 1 2941.821
2022 02 19 07 00 00 1 2941.906
2022 02 19 06 45 00 1 2941.990
2022 02 19 06 30 00 1 2942.071
2022 02 19 06 15 00 1 2942.145
2022 02 19 06 00 00 1 2942.213
2022 02 19 05 45 00 1 2942.275
2022 02 19 05 30 00 1 2942.328
2022 02 19 05 15 00 1 2942.373
2022 02 19 05 00 00 1 2942.408
2022 02 19 04 45 00 1 2942.432
2022 02 19 04 30 00 1 2942.443
2022 02 19 04 15 00 1 2942.444
2022 02 19 04 00 00 1 2942.435
2022 02 19 03 45 00 1 2942.418
2022 02 19 03 30 00 1 2942.386
2022 02 19 03 15 00 1 2942.344
2022 02 19 03 00 00 1 2942.291
2022 02 19 02 45 00 1 2942.228
2022 02 19 02 30 00 1 2942.155
2022 02 19 02 15 00 1 2942.079
2022 02 19 02 00 00 1 2941.995
2022 02 19 01 45 00 1 2941.907
2022 02 19 01 30 00 1 2941.821
2022 02 19 01 15 00 1 2941.733
2022 02 19 01 00 00 1 2941.642
2022 02 19 00 45 00 1 2941.553
2022 02 19 00 30 00 1 2941.470
